Algorithm 	 TrueGraphID 	 Sample Size 	 AP 	 AR 	 AHP 	 AHR 	 SHD 	 adj F1 	 ah F1
FGES	Graph_100_10008_C	10000	0.93125	0.9933333333333333	0.9312977099236641	0.8133333333333334	51.0	0.9612903225806452	0.8683274021352313
FGES	Graph_100_10009_C	10000	0.8563218390804598	0.9933333333333333	0.8413793103448276	0.8133333333333334	81.0	0.9197530864197531	0.8271186440677967
FGES	Graph_100_10010_C	10000	0.8295454545454546	0.9733333333333334	0.75625	0.8066666666666666	102.0	0.8957055214723927	0.7806451612903225
FGES	Graph_100_10011_C	10000	0.861271676300578	0.9933333333333333	0.8120805369127517	0.8066666666666666	82.0	0.9226006191950464	0.8093645484949833
FGES	Graph_100_10012_C	10000	0.9493670886075949	1.0	0.9318181818181818	0.82	44.0	0.974025974025974	0.8723404255319149
FGES	Graph_100_10013_C	10000	0.8975903614457831	0.9933333333333333	0.852112676056338	0.8066666666666666	70.0	0.9430379746835442	0.8287671232876712
FGES	Graph_100_10014_C	10000	0.9371069182389937	0.9933333333333333	0.917910447761194	0.82	50.0	0.9644012944983819	0.8661971830985915
FGES	Graph_100_10015_C	10000	0.9868421052631579	1.0	0.984	0.82	32.0	0.9933774834437086	0.8945454545454545
FGES	Graph_100_10016_C	10000	0.9612903225806452	0.9933333333333333	0.946969696969697	0.8333333333333334	39.0	0.9770491803278689	0.8865248226950356
FGES	Graph_100_10017_C	10000	0.9933774834437086	1.0	0.9919354838709677	0.82	29.0	0.9966777408637874	0.8978102189781021
FGES	Graph_100_10018_C	10000	0.8670520231213873	1.0	0.8289473684210527	0.84	74.0	0.9287925696594428	0.8344370860927153
FGES	Graph_100_10019_C	10000	0.9490445859872612	0.9933333333333333	0.9457364341085271	0.8133333333333334	45.0	0.9706840390879479	0.8745519713261649
FGES	Graph_100_10020_C	10000	0.8662790697674418	0.9933333333333333	0.8367346938775511	0.82	76.0	0.9254658385093167	0.8282828282828283
