Algorithm 	 TrueGraphID 	 Sample Size 	 Alpha/Penalty 	 AP 	 AR 	 AHP 	 AHR,	 SHD 	 adj F1 	 ah F1
PCStable	Graph_100_115_C	100	0.01	0.975609756097561	0.5333333333333333	0.569620253164557	0.3	211.0	0.689655172413793	0.39301310043668125
PCStable	Graph_100_115_C	100	0.03	0.9484536082474226	0.6133333333333333	0.5350877192982456	0.4066666666666667	205.0	0.7449392712550608	0.46212121212121215
PCStable	Graph_100_115_C	100	0.05	0.8878504672897196	0.6333333333333333	0.5294117647058824	0.48	207.0	0.7392996108949417	0.5034965034965035
PCStable	Graph_100_115_C	100	0.08	0.8114754098360656	0.66	0.4647058823529412	0.5266666666666666	221.0	0.7279411764705883	0.49375
PCStable	Graph_100_115_C	100	0.1	0.8046875	0.6866666666666666	0.453125	0.58	220.0	0.7410071942446043	0.5087719298245614
PCStable	Graph_100_116_C	100	1.0E-4	0.9846153846153847	0.4266666666666667	0.543859649122807	0.20666666666666667	232.0	0.5953488372093023	0.2995169082125604
PCStable	Graph_100_116_C	100	0.001	0.9861111111111112	0.47333333333333333	0.6031746031746031	0.25333333333333335	217.0	0.6396396396396395	0.35680751173708924
PCStable	Graph_100_116_C	100	0.01	0.9545454545454546	0.56	0.58	0.38666666666666666	203.0	0.7058823529411766	0.464
PCStable	Graph_100_116_C	100	0.03	0.9038461538461539	0.6266666666666667	0.5467625899280576	0.5066666666666667	196.0	0.7401574803149606	0.5259515570934257
PCStable	Graph_100_116_C	100	0.05	0.8899082568807339	0.6466666666666666	0.5333333333333333	0.5333333333333333	197.0	0.749034749034749	0.5333333333333333
PCStable	Graph_100_116_C	100	0.08	0.8333333333333334	0.6666666666666666	0.47540983606557374	0.58	212.0	0.7407407407407408	0.5225225225225224
PCStable	Graph_100_116_C	100	0.1	0.8188976377952756	0.6933333333333334	0.4666666666666667	0.6066666666666667	212.0	0.7509025270758124	0.5275362318840581
PCStable	Graph_100_117_C	100	1.0E-4	1.0	0.36666666666666664	0.4883720930232558	0.14	246.0	0.5365853658536585	0.21761658031088085
PCStable	Graph_100_117_C	100	0.001	0.9692307692307692	0.42	0.4745762711864407	0.18666666666666668	243.0	0.5860465116279069	0.2679425837320574
PCStable	Graph_100_117_C	100	0.01	0.9655172413793104	0.56	0.5520833333333334	0.35333333333333333	209.0	0.7088607594936709	0.43089430894308944
PCStable	Graph_100_117_C	100	0.03	0.9489795918367347	0.62	0.5284552845528455	0.43333333333333335	203.0	0.75	0.47619047619047616
PCStable	Graph_100_117_C	100	0.05	0.8703703703703703	0.6266666666666667	0.47619047619047616	0.4666666666666667	217.0	0.7286821705426356	0.47138047138047134
PCStable	Graph_100_117_C	100	0.08	0.8347826086956521	0.64	0.4393063583815029	0.5066666666666667	228.0	0.7245283018867924	0.47058823529411764
PCStable	Graph_100_117_C	100	0.1	0.7804878048780488	0.64	0.41361256544502617	0.5266666666666666	243.0	0.7032967032967035	0.46334310850439875
PCStable	Graph_100_118_C	100	1.0E-4	0.9824561403508771	0.37333333333333335	0.6170212765957447	0.19333333333333333	235.0	0.5410628019323672	0.29441624365482233
PCStable	Graph_100_118_C	100	0.001	0.9692307692307692	0.42	0.578125	0.24666666666666667	229.0	0.5860465116279069	0.34579439252336447
PCStable	Graph_100_118_C	100	0.01	0.95	0.5066666666666667	0.5444444444444444	0.32666666666666666	220.0	0.6608695652173914	0.4083333333333333
PCStable	Graph_100_118_C	100	0.03	0.9230769230769231	0.56	0.5471698113207547	0.38666666666666666	210.0	0.6970954356846474	0.453125
PCStable	Graph_100_118_C	100	0.05	0.8627450980392157	0.5866666666666667	0.5038167938931297	0.44	221.0	0.6984126984126984	0.4697508896797153
PCStable	Graph_100_118_C	100	0.08	0.811965811965812	0.6333333333333333	0.4437869822485207	0.5	233.0	0.7116104868913857	0.47021943573667707
PCStable	Graph_100_118_C	100	0.1	0.782258064516129	0.6466666666666666	0.425531914893617	0.5333333333333333	237.0	0.7080291970802919	0.47337278106508873
PCStable	Graph_100_119_C	100	1.0E-4	1.0	0.3933333333333333	0.5714285714285714	0.18666666666666668	234.0	0.5645933014354066	0.2814070351758794
PCStable	Graph_100_119_C	100	0.001	0.9864864864864865	0.4866666666666667	0.6	0.28	213.0	0.6517857142857143	0.38181818181818183
PCStable	Graph_100_119_C	100	0.01	0.9885057471264368	0.5733333333333334	0.6224489795918368	0.4066666666666667	190.0	0.7257383966244726	0.4919354838709678
PCStable	Graph_100_119_C	100	0.03	0.9696969696969697	0.64	0.568	0.47333333333333333	189.0	0.7710843373493975	0.5163636363636365
PCStable	Graph_100_119_C	100	0.05	0.9528301886792453	0.6733333333333333	0.5683453237410072	0.5266666666666666	183.0	0.7890625	0.546712802768166
PCStable	Graph_100_119_C	100	0.08	0.8728813559322034	0.6866666666666666	0.4764705882352941	0.54	209.0	0.7686567164179104	0.50625
PCStable	Graph_100_119_C	100	0.1	0.8387096774193549	0.6933333333333334	0.46408839779005523	0.56	215.0	0.7591240875912408	0.5075528700906344
PCStable	Graph_100_120_C	100	1.0E-4	0.9838709677419355	0.4066666666666667	0.5652173913043478	0.17333333333333334	234.0	0.5754716981132075	0.2653061224489796
PCStable	Graph_100_120_C	100	0.001	0.9855072463768116	0.4533333333333333	0.6428571428571429	0.24	217.0	0.6210045662100456	0.34951456310679613
PCStable	Graph_100_120_C	100	0.01	0.9166666666666666	0.5133333333333333	0.5949367088607594	0.31333333333333335	216.0	0.6581196581196581	0.4104803493449782
PCStable	Graph_100_120_C	100	0.03	0.875	0.56	0.5392156862745098	0.36666666666666664	219.0	0.6829268292682927	0.43650793650793646
PCStable	Graph_100_120_C	100	0.05	0.8640776699029126	0.5933333333333334	0.5545454545454546	0.4066666666666667	214.0	0.7035573122529644	0.4692307692307693
PCStable	Graph_100_120_C	100	0.08	0.8070175438596491	0.6133333333333333	0.4744525547445255	0.43333333333333335	228.0	0.696969696969697	0.4529616724738676
PCStable	Graph_100_120_C	100	0.1	0.788135593220339	0.62	0.4533333333333333	0.4533333333333333	232.0	0.6940298507462687	0.4533333333333333
PCStable	Graph_100_1001_C	1000	1.0E-4	0.9252336448598131	0.66	0.631578947368421	0.48	174.0	0.7704280155642023	0.5454545454545454
PCStable	Graph_100_1001_C	1000	0.001	0.9026548672566371	0.68	0.5905511811023622	0.5	179.0	0.7756653992395438	0.5415162454873647
PCStable	Graph_100_1001_C	1000	0.01	0.8699186991869918	0.7133333333333334	0.5637583892617449	0.56	180.0	0.7838827838827839	0.5618729096989966
PCStable	Graph_100_1001_C	1000	0.03	0.856	0.7133333333333334	0.5592105263157895	0.5666666666666667	182.0	0.7781818181818182	0.5629139072847682
PCStable	Graph_100_1001_C	1000	0.05	0.8222222222222222	0.74	0.49444444444444446	0.5933333333333334	196.0	0.7789473684210526	0.5393939393939394
PCStable	Graph_100_1001_C	1000	0.08	0.7832167832167832	0.7466666666666667	0.45544554455445546	0.6133333333333333	212.0	0.7645051194539249	0.5227272727272728
PCStable	Graph_100_1001_C	1000	0.1	0.7724137931034483	0.7466666666666667	0.4368932038834951	0.6	221.0	0.7593220338983051	0.5056179775280899
PCStable	Graph_100_1002_C	1000	1.0E-4	0.9017857142857143	0.6733333333333333	0.5579710144927537	0.5133333333333333	187.0	0.7709923664122137	0.5347222222222221
PCStable	Graph_100_1002_C	1000	0.001	0.905982905982906	0.7066666666666667	0.5734265734265734	0.5466666666666666	178.0	0.7940074906367041	0.5597269624573379
PCStable	Graph_100_1002_C	1000	0.01	0.9051724137931034	0.7	0.5757575757575758	0.5066666666666667	182.0	0.7894736842105263	0.5390070921985816
PCStable	Graph_100_1002_C	1000	0.03	0.8548387096774194	0.7066666666666667	0.5170068027210885	0.5066666666666667	196.0	0.7737226277372263	0.5117845117845118
PCStable	Graph_100_1002_C	1000	0.05	0.8372093023255814	0.72	0.503030303030303	0.5533333333333333	197.0	0.7741935483870969	0.526984126984127
PCStable	Graph_100_1002_C	1000	0.08	0.7898550724637681	0.7266666666666667	0.43386243386243384	0.5466666666666666	223.0	0.7569444444444444	0.4837758112094395
PCStable	Graph_100_1002_C	1000	0.1	0.7857142857142857	0.7333333333333333	0.4329896907216495	0.56	222.0	0.7586206896551724	0.48837209302325585
PCStable	Graph_100_1003_C	1000	1.0E-4	0.9811320754716981	0.6933333333333334	0.6446280991735537	0.52	161.0	0.8125	0.5756457564575646
PCStable	Graph_100_1003_C	1000	0.001	0.9910714285714286	0.74	0.6544117647058824	0.5933333333333334	147.0	0.8473282442748092	0.6223776223776224
PCStable	Graph_100_1003_C	1000	0.01	0.957983193277311	0.76	0.631578947368421	0.64	147.0	0.8475836431226766	0.6357615894039735
PCStable	Graph_100_1003_C	1000	0.03	0.9126984126984127	0.7666666666666667	0.5868263473053892	0.6533333333333333	160.0	0.8333333333333334	0.6182965299684543
PCStable	Graph_100_1003_C	1000	0.05	0.8666666666666667	0.78	0.53125	0.68	174.0	0.8210526315789474	0.5964912280701754
PCStable	Graph_100_1003_C	1000	0.08	0.8309859154929577	0.7866666666666666	0.5073170731707317	0.6933333333333334	182.0	0.8082191780821917	0.5859154929577465
PCStable	Graph_100_1003_C	1000	0.1	0.7947019867549668	0.8	0.46875	0.7	200.0	0.79734219269103	0.5614973262032086
PCStable	Graph_100_1004_C	1000	1.0E-4	0.981651376146789	0.7133333333333334	0.6416666666666667	0.5133333333333333	161.0	0.8262548262548263	0.5703703703703704
PCStable	Graph_100_1004_C	1000	0.001	0.9739130434782609	0.7466666666666667	0.6259541984732825	0.5466666666666666	157.0	0.8452830188679246	0.5836298932384341
PCStable	Graph_100_1004_C	1000	0.01	0.9338842975206612	0.7533333333333333	0.6428571428571429	0.6	152.0	0.8339483394833949	0.6206896551724138
PCStable	Graph_100_1004_C	1000	0.03	0.9133858267716536	0.7733333333333333	0.6129032258064516	0.6333333333333333	154.0	0.8375451263537906	0.6229508196721313
PCStable	Graph_100_1004_C	1000	0.05	0.8854961832061069	0.7733333333333333	0.546583850931677	0.5866666666666667	173.0	0.8256227758007118	0.5659163987138265
PCStable	Graph_100_1004_C	1000	0.08	0.8489208633093526	0.7866666666666666	0.5054945054945055	0.6133333333333333	184.0	0.8166089965397924	0.5542168674698795
PCStable	Graph_100_1004_C	1000	0.1	0.8206896551724138	0.7933333333333333	0.4845360824742268	0.6266666666666667	193.0	0.8067796610169492	0.5465116279069767
PCStable	Graph_100_1005_C	1000	1.0E-4	1.0	0.78	0.6846153846153846	0.5933333333333334	135.0	0.8764044943820225	0.6357142857142857
PCStable	Graph_100_1005_C	1000	0.001	1.0	0.82	0.6776315789473685	0.6866666666666666	123.0	0.9010989010989011	0.6821192052980133
PCStable	Graph_100_1005_C	1000	0.01	0.9562043795620438	0.8733333333333333	0.6292134831460674	0.7466666666666667	124.0	0.9128919860627178	0.6829268292682926
PCStable	Graph_100_1005_C	1000	0.03	0.935251798561151	0.8666666666666667	0.6057142857142858	0.7066666666666667	135.0	0.8996539792387542	0.6523076923076924
PCStable	Graph_100_1005_C	1000	0.05	0.9090909090909091	0.8666666666666667	0.5846994535519126	0.7133333333333334	140.0	0.887372013651877	0.6426426426426427
PCStable	Graph_100_1005_C	1000	0.08	0.9027777777777778	0.8666666666666667	0.5752688172043011	0.7133333333333334	142.0	0.8843537414965987	0.636904761904762
PCStable	Graph_100_1005_C	1000	0.1	0.8874172185430463	0.8933333333333333	0.5576923076923077	0.7733333333333333	144.0	0.8903654485049834	0.6480446927374302
PCStable	Graph_100_1006_C	1000	1.0E-4	0.9661016949152542	0.76	0.6159420289855072	0.5666666666666667	155.0	0.8507462686567164	0.5902777777777779
PCStable	Graph_100_1006_C	1000	0.001	0.9586776859504132	0.7733333333333333	0.6344827586206897	0.6133333333333333	147.0	0.8560885608856088	0.6237288135593221
PCStable	Graph_100_1006_C	1000	0.01	0.967479674796748	0.7933333333333333	0.64	0.64	140.0	0.8717948717948718	0.64
PCStable	Graph_100_1006_C	1000	0.03	0.952755905511811	0.8066666666666666	0.6305732484076433	0.66	140.0	0.8736462093862815	0.6449511400651465
PCStable	Graph_100_1006_C	1000	0.05	0.9307692307692308	0.8066666666666666	0.6024096385542169	0.6666666666666666	147.0	0.8642857142857142	0.6329113924050633
PCStable	Graph_100_1006_C	1000	0.08	0.8661971830985915	0.82	0.5151515151515151	0.68	174.0	0.8424657534246575	0.5862068965517241
PCStable	Graph_100_1006_C	1000	0.1	0.8322147651006712	0.8266666666666667	0.4953271028037383	0.7066666666666667	182.0	0.8294314381270903	0.5824175824175823
PCStable	Graph_100_1007_C	1000	1.0E-4	0.9259259259259259	0.6666666666666666	0.6015037593984962	0.5333333333333333	176.0	0.7751937984496123	0.5653710247349824
PCStable	Graph_100_1007_C	1000	0.001	0.926605504587156	0.6733333333333333	0.6328125	0.54	171.0	0.7799227799227799	0.5827338129496403
PCStable	Graph_100_1007_C	1000	0.01	0.940677966101695	0.74	0.644927536231884	0.5933333333333334	152.0	0.828358208955224	0.6180555555555556
PCStable	Graph_100_1007_C	1000	0.03	0.8888888888888888	0.7466666666666667	0.5786163522012578	0.6133333333333333	167.0	0.8115942028985508	0.5954692556634305
PCStable	Graph_100_1007_C	1000	0.05	0.8582089552238806	0.7666666666666667	0.5359116022099447	0.6466666666666666	176.0	0.8098591549295775	0.5861027190332326
PCStable	Graph_100_1007_C	1000	0.08	0.8260869565217391	0.76	0.49206349206349204	0.62	194.0	0.7916666666666667	0.5486725663716814
PCStable	Graph_100_1007_C	1000	0.1	0.7916666666666666	0.76	0.45365853658536587	0.62	210.0	0.7755102040816326	0.523943661971831
PCStable	Graph_100_1008_C	1000	1.0E-4	0.9714285714285714	0.68	0.6814159292035398	0.5133333333333333	158.0	0.8	0.5855513307984791
PCStable	Graph_100_1008_C	1000	0.001	0.944954128440367	0.6866666666666666	0.6220472440944882	0.5266666666666666	167.0	0.7953667953667953	0.5703971119133574
PCStable	Graph_100_1008_C	1000	0.01	0.8983050847457628	0.7066666666666667	0.5955882352941176	0.54	173.0	0.7910447761194029	0.5664335664335665
PCStable	Graph_100_1008_C	1000	0.03	0.8780487804878049	0.72	0.5394736842105263	0.5466666666666666	183.0	0.7912087912087912	0.5430463576158939
PCStable	Graph_100_1008_C	1000	0.05	0.8549618320610687	0.7466666666666667	0.49444444444444446	0.5933333333333334	192.0	0.797153024911032	0.5393939393939394
PCStable	Graph_100_1008_C	1000	0.08	0.8098591549295775	0.7666666666666667	0.4827586206896552	0.6533333333333333	196.0	0.7876712328767124	0.5552407932011332
PCStable	Graph_100_1008_C	1000	0.1	0.7876712328767124	0.7666666666666667	0.44954128440366975	0.6533333333333333	208.0	0.7770270270270271	0.532608695652174
PCStable	Graph_100_1009_C	1000	1.0E-4	0.9215686274509803	0.6266666666666667	0.5904761904761905	0.41333333333333333	187.0	0.746031746031746	0.4862745098039216
PCStable	Graph_100_1009_C	1000	0.001	0.9238095238095239	0.6466666666666666	0.5740740740740741	0.41333333333333333	187.0	0.7607843137254902	0.48062015503875966
PCStable	Graph_100_1009_C	1000	0.01	0.9217391304347826	0.7066666666666667	0.5681818181818182	0.5	178.0	0.8	0.5319148936170213
PCStable	Graph_100_1009_C	1000	0.03	0.8934426229508197	0.7266666666666667	0.527027027027027	0.52	187.0	0.8014705882352943	0.5234899328859061
PCStable	Graph_100_1009_C	1000	0.05	0.8661417322834646	0.7333333333333333	0.5214723926380368	0.5666666666666667	188.0	0.7942238267148015	0.5431309904153355
PCStable	Graph_100_1009_C	1000	0.08	0.8088235294117647	0.7333333333333333	0.46596858638743455	0.5933333333333334	207.0	0.7692307692307693	0.5219941348973606
PCStable	Graph_100_1009_C	1000	0.1	0.7928571428571428	0.74	0.4482758620689655	0.6066666666666667	213.0	0.7655172413793102	0.5155807365439093
PCStable	Graph_100_1010_C	1000	1.0E-4	0.9357798165137615	0.68	0.5703125	0.4866666666666667	182.0	0.7876447876447877	0.5251798561151079
PCStable	Graph_100_1010_C	1000	0.001	0.9459459459459459	0.7	0.5777777777777777	0.52	176.0	0.8045977011494254	0.5473684210526315
PCStable	Graph_100_1010_C	1000	0.01	0.9385964912280702	0.7133333333333334	0.5639097744360902	0.5	177.0	0.8106060606060607	0.530035335689046
PCStable	Graph_100_1010_C	1000	0.03	0.9024390243902439	0.74	0.5185185185185185	0.56	185.0	0.8131868131868132	0.5384615384615384
PCStable	Graph_100_1010_C	1000	0.05	0.8828125	0.7533333333333333	0.5117647058823529	0.58	186.0	0.8129496402877697	0.5437499999999998
PCStable	Graph_100_1010_C	1000	0.08	0.8273381294964028	0.7666666666666667	0.47643979057591623	0.6066666666666667	199.0	0.7958477508650519	0.5337243401759532
PCStable	Graph_100_1010_C	1000	0.1	0.7986111111111112	0.7666666666666667	0.44660194174757284	0.6133333333333333	211.0	0.7823129251700681	0.5168539325842697
PCStable	Graph_100_1011_C	1000	1.0E-4	0.9734513274336283	0.7333333333333333	0.6338028169014085	0.6	154.0	0.8365019011406845	0.6164383561643835
PCStable	Graph_100_1011_C	1000	0.001	0.9829059829059829	0.7666666666666667	0.6506849315068494	0.6333333333333333	144.0	0.8614232209737828	0.6418918918918919
PCStable	Graph_100_1011_C	1000	0.01	0.9754098360655737	0.7933333333333333	0.6577181208053692	0.6533333333333333	136.0	0.8749999999999999	0.6555183946488293
PCStable	Graph_100_1011_C	1000	0.03	0.9534883720930233	0.82	0.6265060240963856	0.6933333333333334	138.0	0.8817204301075269	0.6582278481012659
PCStable	Graph_100_1011_C	1000	0.05	0.9328358208955224	0.8333333333333334	0.5911602209944752	0.7133333333333334	146.0	0.8802816901408451	0.6465256797583082
PCStable	Graph_100_1011_C	1000	0.08	0.9	0.84	0.5510204081632653	0.72	159.0	0.8689655172413793	0.6242774566473988
PCStable	Graph_100_1011_C	1000	0.1	0.8581081081081081	0.8466666666666667	0.497737556561086	0.7333333333333333	178.0	0.8523489932885906	0.5929919137466306
PCStable	Graph_100_1012_C	1000	1.0E-4	0.9702970297029703	0.6533333333333333	0.7096774193548387	0.44	165.0	0.7808764940239044	0.5432098765432098
PCStable	Graph_100_1012_C	1000	0.001	0.970873786407767	0.6666666666666666	0.723404255319149	0.4533333333333333	160.0	0.7905138339920948	0.5573770491803279
PCStable	Graph_100_1012_C	1000	0.01	0.9722222222222222	0.7	0.7475728155339806	0.5133333333333333	146.0	0.813953488372093	0.608695652173913
PCStable	Graph_100_1012_C	1000	0.03	0.9482758620689655	0.7333333333333333	0.6982758620689655	0.54	149.0	0.8270676691729324	0.6090225563909775
PCStable	Graph_100_1012_C	1000	0.05	0.9411764705882353	0.7466666666666667	0.6774193548387096	0.56	146.0	0.83271375464684	0.613138686131387
PCStable	Graph_100_1012_C	1000	0.08	0.890625	0.76	0.6	0.6	160.0	0.8201438848920863	0.6
PCStable	Graph_100_1012_C	1000	0.1	0.890625	0.76	0.5945945945945946	0.5866666666666667	162.0	0.8201438848920863	0.5906040268456377
PCStable	Graph_100_1013_C	1000	1.0E-4	0.9537037037037037	0.6866666666666666	0.6470588235294118	0.5133333333333333	165.0	0.7984496124031009	0.5724907063197026
PCStable	Graph_100_1013_C	1000	0.001	0.956140350877193	0.7266666666666667	0.6165413533834586	0.5466666666666666	162.0	0.8257575757575757	0.5795053003533569
PCStable	Graph_100_1013_C	1000	0.01	0.944	0.7866666666666666	0.6139240506329114	0.6466666666666666	149.0	0.8581818181818182	0.6298701298701299
PCStable	Graph_100_1013_C	1000	0.03	0.8962962962962963	0.8066666666666666	0.5543478260869565	0.68	164.0	0.8491228070175437	0.6107784431137724
PCStable	Graph_100_1013_C	1000	0.05	0.8776978417266187	0.8133333333333334	0.5257731958762887	0.68	172.0	0.8442906574394463	0.5930232558139534
PCStable	Graph_100_1013_C	1000	0.08	0.8482758620689655	0.82	0.4834123222748815	0.68	188.0	0.8338983050847457	0.5650969529085872
PCStable	Graph_100_1013_C	1000	0.1	0.8266666666666667	0.8266666666666667	0.4497816593886463	0.6866666666666666	202.0	0.8266666666666667	0.5435356200527705
PCStable	Graph_100_1014_C	1000	1.0E-4	0.9724770642201835	0.7066666666666667	0.6974789915966386	0.5533333333333333	152.0	0.8185328185328185	0.6171003717472118
PCStable	Graph_100_1014_C	1000	0.001	0.9736842105263158	0.74	0.6590909090909091	0.58	151.0	0.8409090909090909	0.6170212765957446
PCStable	Graph_100_1014_C	1000	0.01	0.9504132231404959	0.7666666666666667	0.6643356643356644	0.6333333333333333	145.0	0.8487084870848709	0.6484641638225256
PCStable	Graph_100_1014_C	1000	0.03	0.928	0.7733333333333333	0.6447368421052632	0.6533333333333333	147.0	0.8436363636363636	0.6490066225165563
PCStable	Graph_100_1014_C	1000	0.05	0.9	0.78	0.6121212121212121	0.6733333333333333	153.0	0.8357142857142857	0.6412698412698412
PCStable	Graph_100_1014_C	1000	0.08	0.8297872340425532	0.78	0.51	0.68	185.0	0.8041237113402062	0.582857142857143
PCStable	Graph_100_1014_C	1000	0.1	0.8125	0.78	0.5049019607843137	0.6866666666666666	186.0	0.7959183673469388	0.5819209039548023
PCStable	Graph_100_1015_C	1000	1.0E-4	0.9724770642201835	0.7066666666666667	0.6583333333333333	0.5266666666666666	158.0	0.8185328185328185	0.5851851851851851
PCStable	Graph_100_1015_C	1000	0.001	0.9736842105263158	0.74	0.680327868852459	0.5533333333333333	148.0	0.8409090909090909	0.6102941176470589
PCStable	Graph_100_1015_C	1000	0.01	0.9435483870967742	0.78	0.6333333333333333	0.6333333333333333	148.0	0.854014598540146	0.6333333333333333
PCStable	Graph_100_1015_C	1000	0.03	0.9302325581395349	0.8	0.6107784431137725	0.68	147.0	0.8602150537634408	0.6435331230283912
PCStable	Graph_100_1015_C	1000	0.05	0.9236641221374046	0.8066666666666666	0.5885714285714285	0.6866666666666666	151.0	0.8612099644128113	0.633846153846154
PCStable	Graph_100_1015_C	1000	0.08	0.8723404255319149	0.82	0.5311004784688995	0.74	167.0	0.8453608247422681	0.6183844011142061
PCStable	Graph_100_1015_C	1000	0.1	0.8741258741258742	0.8333333333333334	0.5283018867924528	0.7466666666666667	165.0	0.8532423208191126	0.6187845303867403
PCStable	Graph_100_1016_C	1000	1.0E-4	0.9537037037037037	0.6866666666666666	0.5895522388059702	0.5266666666666666	175.0	0.7984496124031009	0.556338028169014
PCStable	Graph_100_1016_C	1000	0.001	0.9646017699115044	0.7266666666666667	0.6496350364963503	0.5933333333333334	151.0	0.8288973384030419	0.6202090592334495
PCStable	Graph_100_1016_C	1000	0.01	0.9426229508196722	0.7666666666666667	0.6037735849056604	0.64	154.0	0.8455882352941176	0.6213592233009708
PCStable	Graph_100_1016_C	1000	0.03	0.92	0.7666666666666667	0.5833333333333334	0.6533333333333333	161.0	0.8363636363636363	0.6163522012578616
PCStable	Graph_100_1016_C	1000	0.05	0.90625	0.7733333333333333	0.5697674418604651	0.6533333333333333	164.0	0.8345323741007193	0.608695652173913
PCStable	Graph_100_1016_C	1000	0.08	0.8478260869565217	0.78	0.5077720207253886	0.6533333333333333	183.0	0.8125	0.5714285714285714
PCStable	Graph_100_1016_C	1000	0.1	0.8251748251748252	0.7866666666666666	0.49230769230769234	0.64	190.0	0.8054607508532423	0.5565217391304347
PCStable	Graph_100_1017_C	1000	1.0E-4	0.9537037037037037	0.6866666666666666	0.6782608695652174	0.52	159.0	0.7984496124031009	0.5886792452830187
PCStable	Graph_100_1017_C	1000	0.001	0.9316239316239316	0.7266666666666667	0.6417910447761194	0.5733333333333334	156.0	0.8164794007490637	0.6056338028169014
PCStable	Graph_100_1017_C	1000	0.01	0.9047619047619048	0.76	0.5987654320987654	0.6466666666666666	158.0	0.8260869565217391	0.6217948717948718
PCStable	Graph_100_1017_C	1000	0.03	0.8914728682170543	0.7666666666666667	0.5952380952380952	0.6666666666666666	161.0	0.8243727598566307	0.6289308176100629
PCStable	Graph_100_1017_C	1000	0.05	0.8592592592592593	0.7733333333333333	0.5730337078651685	0.68	165.0	0.8140350877192983	0.6219512195121951
PCStable	Graph_100_1017_C	1000	0.08	0.8111888111888111	0.7733333333333333	0.5025380710659898	0.66	188.0	0.7918088737201364	0.5706051873198847
PCStable	Graph_100_1017_C	1000	0.1	0.7837837837837838	0.7733333333333333	0.4672897196261682	0.6666666666666666	202.0	0.7785234899328859	0.5494505494505495
PCStable	Graph_100_1018_C	1000	1.0E-4	0.9482758620689655	0.7333333333333333	0.6095890410958904	0.5933333333333334	159.0	0.8270676691729324	0.6013513513513514
PCStable	Graph_100_1018_C	1000	0.001	0.9256198347107438	0.7466666666666667	0.5947712418300654	0.6066666666666667	162.0	0.826568265682657	0.6006600660066007
PCStable	Graph_100_1018_C	1000	0.01	0.9354838709677419	0.7733333333333333	0.6308724832214765	0.6266666666666667	148.0	0.8467153284671532	0.6287625418060201
PCStable	Graph_100_1018_C	1000	0.03	0.9365079365079365	0.7866666666666666	0.6554054054054054	0.6466666666666666	140.0	0.8550724637681159	0.6510067114093959
PCStable	Graph_100_1018_C	1000	0.05	0.9153846153846154	0.7933333333333333	0.6282051282051282	0.6533333333333333	147.0	0.85	0.6405228758169934
PCStable	Graph_100_1018_C	1000	0.08	0.8759124087591241	0.8	0.5574712643678161	0.6466666666666666	167.0	0.8362369337979094	0.5987654320987655
PCStable	Graph_100_1018_C	1000	0.1	0.851063829787234	0.8	0.5439560439560439	0.66	173.0	0.8247422680412372	0.5963855421686747
PCStable	Graph_100_1019_C	1000	1.0E-4	0.940677966101695	0.74	0.5761589403973509	0.58	169.0	0.828358208955224	0.5780730897009966
PCStable	Graph_100_1019_C	1000	0.001	0.9586776859504132	0.7733333333333333	0.609271523178808	0.6133333333333333	153.0	0.8560885608856088	0.6112956810631229
PCStable	Graph_100_1019_C	1000	0.01	0.9586776859504132	0.7733333333333333	0.6122448979591837	0.6	153.0	0.8560885608856088	0.6060606060606062
PCStable	Graph_100_1019_C	1000	0.03	0.9236641221374046	0.8066666666666666	0.5804597701149425	0.6733333333333333	155.0	0.8612099644128113	0.6234567901234568
PCStable	Graph_100_1019_C	1000	0.05	0.8928571428571429	0.8333333333333334	0.5463917525773195	0.7066666666666667	160.0	0.8620689655172413	0.6162790697674418
PCStable	Graph_100_1019_C	1000	0.08	0.8435374149659864	0.8266666666666667	0.4861111111111111	0.7	185.0	0.835016835016835	0.5737704918032787
PCStable	Graph_100_1019_C	1000	0.1	0.8322147651006712	0.8266666666666667	0.484304932735426	0.72	184.0	0.8294314381270903	0.5790884718498659
PCStable	Graph_100_1020_C	1000	1.0E-4	0.9363636363636364	0.6866666666666666	0.6403508771929824	0.4866666666666667	169.0	0.7923076923076923	0.553030303030303
PCStable	Graph_100_1020_C	1000	0.001	0.9322033898305084	0.7333333333333333	0.5955882352941176	0.54	169.0	0.8208955223880597	0.5664335664335665
PCStable	Graph_100_1020_C	1000	0.01	0.9262295081967213	0.7533333333333333	0.6293706293706294	0.6	158.0	0.8308823529411764	0.6143344709897611
PCStable	Graph_100_1020_C	1000	0.03	0.8931297709923665	0.78	0.5670731707317073	0.62	168.0	0.8327402135231317	0.5923566878980892
PCStable	Graph_100_1020_C	1000	0.05	0.8768115942028986	0.8066666666666666	0.5212765957446809	0.6533333333333333	179.0	0.8402777777777779	0.5798816568047337
PCStable	Graph_100_1020_C	1000	0.08	0.855072463768116	0.7866666666666666	0.5157894736842106	0.6533333333333333	184.0	0.8194444444444444	0.5764705882352941
PCStable	Graph_100_1020_C	1000	0.1	0.8391608391608392	0.8	0.5	0.6866666666666666	186.0	0.8191126279863481	0.5786516853932585
PCStable	Graph_100_3001_C	3000	1.0E-4	0.9658119658119658	0.7533333333333333	0.6402877697841727	0.5933333333333334	148.0	0.8464419475655431	0.6159169550173011
PCStable	Graph_100_3001_C	3000	0.001	0.9435483870967742	0.78	0.632258064516129	0.6533333333333333	142.0	0.854014598540146	0.642622950819672
