Algorithm 	 TrueGraphID 	 Sample Size 	 AP 	 AR 	 AHP 	 AHR 	 SHD 	 adj F1 	 ah F1
PCStable	Graph_50_102_C	100	0.8333333333333334	0.5333333333333333	0.46153846153846156	0.32	117.0	0.6504065040650406	0.37795275590551186
PCStable	Graph_50_103_C	100	0.8518518518518519	0.6133333333333333	0.5714285714285714	0.4266666666666667	102.0	0.7131782945736435	0.48854961832061067
PCStable	Graph_50_104_C	100	0.8076923076923077	0.56	0.48214285714285715	0.36	115.0	0.6614173228346457	0.4122137404580153
PCStable	Graph_50_105_C	100	0.7758620689655172	0.6	0.43023255813953487	0.49333333333333335	122.0	0.6766917293233082	0.45962732919254656
PCStable	Graph_50_106_C	100	0.8936170212765957	0.56	0.6304347826086957	0.38666666666666666	101.0	0.6885245901639345	0.4793388429752066
PCStable	Graph_50_107_C	100	0.8958333333333334	0.5733333333333334	0.5769230769230769	0.4	103.0	0.6991869918699187	0.47244094488188976
PCStable	Graph_50_108_C	100	0.75	0.52	0.4	0.32	130.0	0.6141732283464567	0.35555555555555557
PCStable	Graph_50_109_C	100	0.9	0.6	0.5178571428571429	0.38666666666666666	108.0	0.7200000000000001	0.44274809160305345
PCStable	Graph_50_110_C	100	0.734375	0.6266666666666667	0.43023255813953487	0.49333333333333335	126.0	0.6762589928057554	0.45962732919254656
PCStable	Graph_50_111_C	100	0.7719298245614035	0.5866666666666667	0.4533333333333333	0.4533333333333333	119.0	0.6666666666666666	0.4533333333333333
PCStable	Graph_50_112_C	100	0.7678571428571429	0.5733333333333334	0.45714285714285713	0.4266666666666667	120.0	0.6564885496183206	0.4413793103448276
PCStable	Graph_50_113_C	100	0.7659574468085106	0.48	0.5	0.28	128.0	0.5901639344262295	0.358974358974359
PCStable	Graph_50_114_C	100	0.7457627118644068	0.5866666666666667	0.4177215189873418	0.44	125.0	0.6567164179104478	0.4285714285714286
PCStable	Graph_50_115_C	100	0.9056603773584906	0.64	0.5423728813559322	0.4266666666666667	100.0	0.7500000000000001	0.4776119402985075
PCStable	Graph_50_116_C	100	0.82	0.5466666666666666	0.5384615384615384	0.37333333333333335	111.0	0.6559999999999999	0.4409448818897638
PCStable	Graph_50_117_C	100	0.803921568627451	0.5466666666666666	0.5178571428571429	0.38666666666666666	116.0	0.6507936507936508	0.44274809160305345
PCStable	Graph_50_118_C	100	0.8214285714285714	0.6133333333333333	0.4647887323943662	0.44	113.0	0.7022900763358778	0.4520547945205479
PCStable	Graph_50_119_C	100	0.7868852459016393	0.64	0.42528735632183906	0.49333333333333335	119.0	0.7058823529411764	0.45679012345679015
PCStable	Graph_50_120_C	100	0.7924528301886793	0.56	0.45161290322580644	0.37333333333333335	122.0	0.65625	0.40875912408759124
PCStable	Graph_50_1001_C	1000	0.9014084507042254	0.8533333333333334	0.6086956521739131	0.7466666666666667	68.0	0.8767123287671234	0.6706586826347306
PCStable	Graph_50_1002_C	1000	0.875	0.7466666666666667	0.6885245901639344	0.56	78.0	0.8057553956834532	0.6176470588235294
PCStable	Graph_50_1003_C	1000	0.8857142857142857	0.8266666666666667	0.5909090909090909	0.6933333333333334	75.0	0.8551724137931035	0.638036809815951
PCStable	Graph_50_1004_C	1000	0.8769230769230769	0.76	0.64	0.64	79.0	0.8142857142857143	0.64
PCStable	Graph_50_1005_C	1000	0.8333333333333334	0.7333333333333333	0.5625	0.6	89.0	0.7801418439716311	0.5806451612903225
PCStable	Graph_50_1006_C	1000	0.8524590163934426	0.6933333333333334	0.5512820512820513	0.5733333333333334	94.0	0.7647058823529411	0.5620915032679739
PCStable	Graph_50_1007_C	1000	0.8857142857142857	0.8266666666666667	0.5591397849462365	0.6933333333333334	80.0	0.8551724137931035	0.6190476190476191
PCStable	Graph_50_1008_C	1000	0.9032258064516129	0.7466666666666667	0.6575342465753424	0.64	74.0	0.8175182481751825	0.6486486486486486
PCStable	Graph_50_1009_C	1000	0.9393939393939394	0.8266666666666667	0.6588235294117647	0.7466666666666667	61.0	0.8794326241134751	0.7000000000000001
PCStable	Graph_50_1010_C	1000	0.9375	0.8	0.6493506493506493	0.6666666666666666	68.0	0.8633093525179856	0.6578947368421053
PCStable	Graph_50_1011_C	1000	0.8769230769230769	0.76	0.625	0.6666666666666666	76.0	0.8142857142857143	0.6451612903225806
PCStable	Graph_50_1012_C	1000	0.9130434782608695	0.84	0.5869565217391305	0.72	73.0	0.8749999999999999	0.6467065868263473
PCStable	Graph_50_1013_C	1000	0.9117647058823529	0.8266666666666667	0.6265060240963856	0.6933333333333334	68.0	0.8671328671328671	0.6582278481012659
PCStable	Graph_50_1014_C	1000	0.8382352941176471	0.76	0.5714285714285714	0.6933333333333334	81.0	0.7972027972027973	0.6265060240963856
PCStable	Graph_50_1015_C	1000	0.9	0.84	0.5816326530612245	0.76	74.0	0.8689655172413793	0.6589595375722543
PCStable	Graph_50_1016_C	1000	0.8732394366197183	0.8266666666666667	0.5698924731182796	0.7066666666666667	80.0	0.8493150684931506	0.630952380952381
PCStable	Graph_50_1017_C	1000	0.8955223880597015	0.8	0.5578947368421052	0.7066666666666667	81.0	0.8450704225352113	0.6235294117647059
PCStable	Graph_50_1018_C	1000	0.8656716417910447	0.7733333333333333	0.5056179775280899	0.6	91.0	0.8169014084507041	0.5487804878048781
PCStable	Graph_50_1019_C	1000	0.8833333333333333	0.7066666666666667	0.5595238095238095	0.6266666666666667	89.0	0.7851851851851853	0.5911949685534592
PCStable	Graph_50_1020_C	1000	0.8615384615384616	0.7466666666666667	0.6097560975609756	0.6666666666666666	80.0	0.8	0.6369426751592356
PCStable	Graph_50_3001_C	3000	0.9230769230769231	0.8	0.734375	0.6266666666666667	65.0	0.8571428571428571	0.6762589928057554
PCStable	Graph_50_3002_C	3000	0.9545454545454546	0.84	0.6375	0.68	67.0	0.8936170212765958	0.6580645161290323
PCStable	Graph_50_3003_C	3000	0.8939393939393939	0.7866666666666666	0.6285714285714286	0.5866666666666667	77.0	0.8368794326241135	0.6068965517241379
PCStable	Graph_50_3004_C	3000	0.9384615384615385	0.8133333333333334	0.6857142857142857	0.64	64.0	0.8714285714285714	0.6620689655172415
PCStable	Graph_50_3005_C	3000	0.8888888888888888	0.8533333333333334	0.5955056179775281	0.7066666666666667	72.0	0.8707482993197277	0.6463414634146342
PCStable	Graph_50_3006_C	3000	0.9264705882352942	0.84	0.6265060240963856	0.6933333333333334	68.0	0.881118881118881	0.6582278481012659
PCStable	Graph_50_3007_C	3000	0.9264705882352942	0.84	0.6046511627906976	0.6933333333333334	71.0	0.881118881118881	0.6459627329192547
PCStable	Graph_50_3008_C	3000	0.9078947368421053	0.92	0.59	0.7866666666666666	66.0	0.913907284768212	0.6742857142857143
PCStable	Graph_50_3009_C	3000	0.9242424242424242	0.8133333333333334	0.6712328767123288	0.6533333333333333	66.0	0.8652482269503545	0.6621621621621622
PCStable	Graph_50_3010_C	3000	0.9315068493150684	0.9066666666666666	0.6428571428571429	0.72	62.0	0.918918918918919	0.6792452830188679
PCStable	Graph_50_3011_C	3000	0.8732394366197183	0.8266666666666667	0.5393258426966292	0.64	84.0	0.8493150684931506	0.5853658536585366
PCStable	Graph_50_3012_C	3000	0.8395061728395061	0.9066666666666666	0.5263157894736842	0.8	79.0	0.8717948717948718	0.6349206349206348
PCStable	Graph_50_3013_C	3000	0.9014084507042254	0.8533333333333334	0.6162790697674418	0.7066666666666667	68.0	0.8767123287671234	0.6583850931677019
PCStable	Graph_50_3014_C	3000	0.9154929577464789	0.8666666666666667	0.6195652173913043	0.76	66.0	0.8904109589041095	0.6826347305389221
PCStable	Graph_50_3015_C	3000	0.9117647058823529	0.8266666666666667	0.6419753086419753	0.6933333333333334	68.0	0.8671328671328671	0.6666666666666667
PCStable	Graph_50_3016_C	3000	0.8904109589041096	0.8666666666666667	0.5353535353535354	0.7066666666666667	80.0	0.8783783783783784	0.6091954022988506
PCStable	Graph_50_3017_C	3000	0.9393939393939394	0.8266666666666667	0.5882352941176471	0.6666666666666666	74.0	0.8794326241134751	0.625
PCStable	Graph_50_3018_C	3000	0.9552238805970149	0.8533333333333334	0.654320987654321	0.7066666666666667	61.0	0.9014084507042254	0.6794871794871794
PCStable	Graph_50_3019_C	3000	0.9850746268656716	0.88	0.7297297297297297	0.72	50.0	0.9295774647887323	0.7248322147651007
PCStable	Graph_50_3020_C	3000	0.8571428571428571	0.8	0.5647058823529412	0.64	83.0	0.8275862068965518	0.6000000000000001
PCStable	Graph_50_5001_C	5000	0.8305084745762712	0.98	0.5733333333333334	0.86	43.0	0.8990825688073395	0.6880000000000001
PCStable	Graph_50_5002_C	5000	0.7424242424242424	0.98	0.5056179775280899	0.9	55.0	0.8448275862068965	0.6474820143884892
PCStable	Graph_50_5003_C	5000	0.7903225806451613	0.98	0.524390243902439	0.86	49.0	0.8749999999999999	0.6515151515151516
PCStable	Graph_50_5004_C	5000	0.9245283018867925	0.98	0.7924528301886793	0.84	22.0	0.9514563106796116	0.8155339805825242
PCStable	Graph_50_5005_C	5000	0.7538461538461538	0.98	0.44565217391304346	0.82	64.0	0.8521739130434782	0.5774647887323944
PCStable	Graph_50_5006_C	5000	0.9090909090909091	1.0	0.6666666666666666	0.84	29.0	0.9523809523809523	0.743362831858407
PCStable	Graph_50_5007_C	5000	0.71875	0.92	0.43617021276595747	0.82	67.0	0.8070175438596492	0.5694444444444445
PCStable	Graph_50_5008_C	5000	0.8	0.96	0.5774647887323944	0.82	43.0	0.8727272727272728	0.6776859504132231
PCStable	Graph_50_5009_C	5000	0.7384615384615385	0.96	0.4367816091954023	0.76	68.0	0.8347826086956522	0.5547445255474454
PCStable	Graph_50_5010_C	5000	0.765625	0.98	0.5	0.88	52.0	0.8596491228070174	0.6376811594202899
PCStable	Graph_50_5011_C	5000	0.8032786885245902	0.98	0.5375	0.86	47.0	0.882882882882883	0.6615384615384615
PCStable	Graph_50_5012_C	5000	0.7936507936507936	1.0	0.5972222222222222	0.86	44.0	0.8849557522123894	0.7049180327868853
PCStable	Graph_50_5013_C	5000	0.8166666666666667	0.98	0.4878048780487805	0.8	54.0	0.890909090909091	0.6060606060606061
PCStable	Graph_50_5014_C	5000	0.8	0.96	0.6060606060606061	0.8	42.0	0.8727272727272728	0.689655172413793
PCStable	Graph_50_5015_C	5000	0.7777777777777778	0.98	0.525	0.84	50.0	0.8672566371681417	0.6461538461538462
PCStable	Graph_50_5016_C	5000	0.6944444444444444	1.0	0.40186915887850466	0.86	73.0	0.819672131147541	0.5477707006369427
PCStable	Graph_50_5017_C	5000	0.8448275862068966	0.98	0.5735294117647058	0.78	43.0	0.9074074074074074	0.6610169491525424
PCStable	Graph_50_5018_C	5000	0.7	0.98	0.4019607843137255	0.82	71.0	0.8166666666666667	0.5394736842105263
PCStable	Graph_50_5019_C	5000	0.7313432835820896	0.98	0.4166666666666667	0.9	74.0	0.8376068376068375	0.569620253164557
PCStable	Graph_50_5020_C	5000	0.847457627118644	1.0	0.5384615384615384	0.84	47.0	0.9174311926605504	0.6562499999999999
PCStable	Graph_50_10001_C	10000	0.8695652173913043	0.8	0.5567010309278351	0.72	82.0	0.8333333333333333	0.627906976744186
PCStable	Graph_50_10002_C	10000	0.8732394366197183	0.8266666666666667	0.5204081632653061	0.68	85.0	0.8493150684931506	0.5895953757225434
PCStable	Graph_50_10003_C	10000	0.875	0.84	0.5652173913043478	0.6933333333333334	80.0	0.8571428571428572	0.6227544910179641
PCStable	Graph_50_10004_C	10000	0.9090909090909091	0.8	0.5977011494252874	0.6933333333333334	77.0	0.8510638297872342	0.6419753086419753
PCStable	Graph_50_10005_C	10000	0.88	0.88	0.5922330097087378	0.8133333333333334	66.0	0.88	0.6853932584269663
PCStable	Graph_50_10006_C	10000	0.8461538461538461	0.88	0.5728155339805825	0.7866666666666666	77.0	0.8627450980392156	0.6629213483146067
PCStable	Graph_50_10007_C	10000	0.9014084507042254	0.8533333333333334	0.5473684210526316	0.6933333333333334	80.0	0.8767123287671234	0.611764705882353
PCStable	Graph_50_10008_C	10000	0.9178082191780822	0.8933333333333333	0.648936170212766	0.8133333333333334	57.0	0.9054054054054055	0.7218934911242603
PCStable	Graph_50_10009_C	10000	0.8873239436619719	0.84	0.5283018867924528	0.7466666666666667	84.0	0.863013698630137	0.6187845303867403
PCStable	Graph_50_10010_C	10000	0.8904109589041096	0.8666666666666667	0.6210526315789474	0.7866666666666666	66.0	0.8783783783783784	0.6941176470588235
PCStable	Graph_50_10011_C	10000	0.8648648648648649	0.8533333333333334	0.5619047619047619	0.7866666666666666	80.0	0.8590604026845637	0.6555555555555556
PCStable	Graph_50_10012_C	10000	0.8904109589041096	0.8666666666666667	0.6288659793814433	0.8133333333333334	63.0	0.8783783783783784	0.7093023255813953
PCStable	Graph_50_10013_C	10000	0.84	0.84	0.5181818181818182	0.76	88.0	0.8399999999999999	0.6162162162162163
PCStable	Graph_50_10014_C	10000	0.8732394366197183	0.8266666666666667	0.5742574257425742	0.7733333333333333	78.0	0.8493150684931506	0.6590909090909091
PCStable	Graph_50_10015_C	10000	0.890625	0.76	0.5111111111111111	0.6133333333333333	95.0	0.8201438848920863	0.5575757575757575
PCStable	Graph_50_10016_C	10000	0.9	0.84	0.6195652173913043	0.76	70.0	0.8689655172413793	0.6826347305389221
PCStable	Graph_50_10017_C	10000	0.8857142857142857	0.8266666666666667	0.6067415730337079	0.72	71.0	0.8551724137931035	0.6585365853658538
PCStable	Graph_50_10018_C	10000	0.821917808219178	0.8	0.52	0.6933333333333334	91.0	0.8108108108108107	0.5942857142857143
PCStable	Graph_50_10019_C	10000	0.9014084507042254	0.8533333333333334	0.632183908045977	0.7333333333333333	67.0	0.8767123287671234	0.6790123456790123
PCStable	Graph_50_10020_C	10000	0.8529411764705882	0.7733333333333333	0.5434782608695652	0.6666666666666666	87.0	0.8111888111888111	0.5988023952095807
FGES	Graph_50_101_C	100	0.6533333333333333	0.6533333333333333	0.5277777777777778	0.5066666666666667	123.0	0.6533333333333333	0.5170068027210885
FGES	Graph_50_102_C	100	0.6623376623376623	0.68	0.5	0.4666666666666667	125.0	0.6710526315789473	0.4827586206896552
FGES	Graph_50_103_C	100	0.7972972972972973	0.7866666666666666	0.7014925373134329	0.6266666666666667	80.0	0.7919463087248321	0.6619718309859156
FGES	Graph_50_104_C	100	0.7681159420289855	0.7066666666666667	0.5409836065573771	0.44	109.0	0.736111111111111	0.4852941176470588
FGES	Graph_50_105_C	100	0.7605633802816901	0.72	0.6612903225806451	0.5466666666666666	95.0	0.7397260273972602	0.5985401459854014
FGES	Graph_50_106_C	100	0.7681159420289855	0.7066666666666667	0.625	0.5333333333333333	97.0	0.736111111111111	0.5755395683453237
FGES	Graph_50_107_C	100	0.6707317073170732	0.7333333333333333	0.475	0.5066666666666667	126.0	0.7006369426751593	0.49032258064516127
FGES	Graph_50_108_C	100	0.6486486486486487	0.64	0.5285714285714286	0.49333333333333335	125.0	0.6442953020134228	0.5103448275862069
FGES	Graph_50_109_C	100	0.76	0.76	0.6285714285714286	0.5866666666666667	94.0	0.76	0.6068965517241379
FGES	Graph_50_110_C	100	0.7466666666666667	0.7466666666666667	0.5	0.44	114.0	0.7466666666666667	0.46808510638297873
FGES	Graph_50_111_C	100	0.6987951807228916	0.7733333333333333	0.6410256410256411	0.6666666666666666	96.0	0.7341772151898734	0.6535947712418301
FGES	Graph_50_112_C	100	0.7368421052631579	0.7466666666666667	0.6363636363636364	0.56	97.0	0.7417218543046358	0.5957446808510639
FGES	Graph_50_113_C	100	0.676923076923077	0.5866666666666667	0.5333333333333333	0.4266666666666667	126.0	0.6285714285714286	0.4740740740740741
FGES	Graph_50_114_C	100	0.7605633802816901	0.72	0.6229508196721312	0.5066666666666667	98.0	0.7397260273972602	0.5588235294117647
FGES	Graph_50_115_C	100	0.8	0.7466666666666667	0.7241379310344828	0.56	83.0	0.7724137931034483	0.6315789473684211
FGES	Graph_50_116_C	100	0.7397260273972602	0.72	0.546875	0.4666666666666667	112.0	0.7297297297297296	0.5035971223021581
FGES	Graph_50_117_C	100	0.7428571428571429	0.6933333333333334	0.6551724137931034	0.5066666666666667	102.0	0.7172413793103448	0.5714285714285715
FGES	Graph_50_118_C	100	0.8	0.7466666666666667	0.7192982456140351	0.5466666666666666	86.0	0.7724137931034483	0.6212121212121212
FGES	Graph_50_119_C	100	0.6582278481012658	0.6933333333333334	0.4935064935064935	0.5066666666666667	127.0	0.6753246753246753	0.5
FGES	Graph_50_120_C	100	0.7605633802816901	0.72	0.5362318840579711	0.49333333333333335	108.0	0.7397260273972602	0.513888888888889
FGES	Graph_50_1001_C	1000	0.7727272727272727	0.9066666666666666	0.6785714285714286	0.76	72.0	0.834355828220859	0.7169811320754718
FGES	Graph_50_1002_C	1000	0.7391304347826086	0.9066666666666666	0.6506024096385542	0.72	81.0	0.8143712574850299	0.6835443037974683
FGES	Graph_50_1003_C	1000	0.7222222222222222	0.8666666666666667	0.6493506493506493	0.6666666666666666	89.0	0.7878787878787877	0.6578947368421053
FGES	Graph_50_1004_C	1000	0.5754716981132075	0.8133333333333334	0.42424242424242425	0.56	151.0	0.6740331491712707	0.4827586206896552
FGES	Graph_50_1005_C	1000	0.7204301075268817	0.8933333333333333	0.5777777777777777	0.6933333333333334	96.0	0.7976190476190477	0.6303030303030303
FGES	Graph_50_1006_C	1000	0.6494845360824743	0.84	0.5172413793103449	0.6	118.0	0.7325581395348837	0.5555555555555556
FGES	Graph_50_1007_C	1000	0.8095238095238095	0.9066666666666666	0.7285714285714285	0.68	66.0	0.8553459119496856	0.7034482758620689
FGES	Graph_50_1008_C	1000	0.7906976744186046	0.9066666666666666	0.7368421052631579	0.7466666666666667	64.0	0.8447204968944099	0.7417218543046358
FGES	Graph_50_1009_C	1000	0.8536585365853658	0.9333333333333333	0.7777777777777778	0.7466666666666667	52.0	0.8917197452229298	0.761904761904762
FGES	Graph_50_1010_C	1000	0.7415730337078652	0.88	0.6538461538461539	0.68	83.0	0.8048780487804879	0.6666666666666666
FGES	Graph_50_1011_C	1000	0.7951807228915663	0.88	0.6805555555555556	0.6533333333333333	75.0	0.8354430379746836	0.6666666666666667
FGES	Graph_50_1012_C	1000	0.6666666666666666	0.8266666666666667	0.5465116279069767	0.6266666666666667	112.0	0.7380952380952381	0.5838509316770187
FGES	Graph_50_1013_C	1000	0.7391304347826086	0.9066666666666666	0.6404494382022472	0.76	81.0	0.8143712574850299	0.6951219512195121
FGES	Graph_50_1014_C	1000	0.8395061728395061	0.9066666666666666	0.7971014492753623	0.7333333333333333	56.0	0.8717948717948718	0.7638888888888887
FGES	Graph_50_1015_C	1000	0.7727272727272727	0.9066666666666666	0.6923076923076923	0.72	73.0	0.834355828220859	0.7058823529411765
FGES	Graph_50_1016_C	1000	0.7333333333333333	0.88	0.6153846153846154	0.64	90.0	0.8	0.6274509803921569
FGES	Graph_50_1017_C	1000	0.6914893617021277	0.8666666666666667	0.5280898876404494	0.6266666666666667	110.0	0.7692307692307693	0.5731707317073171
FGES	Graph_50_1018_C	1000	0.8518518518518519	0.92	0.7887323943661971	0.7466666666666667	52.0	0.8846153846153846	0.767123287671233
FGES	Graph_50_1019_C	1000	0.6736842105263158	0.8533333333333334	0.5888888888888889	0.7066666666666667	101.0	0.7529411764705883	0.6424242424242425
FGES	Graph_50_1020_C	1000	0.7362637362637363	0.8933333333333333	0.6172839506172839	0.6666666666666666	88.0	0.8072289156626506	0.641025641025641
FGES	Graph_50_3001_C	3000	0.7263157894736842	0.92	0.5842696629213483	0.6933333333333334	92.0	0.811764705882353	0.6341463414634146
FGES	Graph_50_3002_C	3000	0.7551020408163265	0.9866666666666667	0.6551724137931034	0.76	73.0	0.8554913294797689	0.7037037037037037
FGES	Graph_50_3003_C	3000	0.7978723404255319	1.0	0.7586206896551724	0.88	50.0	0.8875739644970414	0.8148148148148148
FGES	Graph_50_3004_C	3000	1.0	1.0	1.0	0.84	12.0	1.0	0.9130434782608696
FGES	Graph_50_3005_C	3000	0.8295454545454546	0.9733333333333334	0.7866666666666666	0.7866666666666666	50.0	0.8957055214723927	0.7866666666666666
FGES	Graph_50_3006_C	3000	0.7894736842105263	1.0	0.7023809523809523	0.7866666666666666	62.0	0.8823529411764706	0.7421383647798742
FGES	Graph_50_3007_C	3000	0.782608695652174	0.96	0.7160493827160493	0.7733333333333333	63.0	0.8622754491017965	0.7435897435897435
FGES	Graph_50_3008_C	3000	0.7659574468085106	0.96	0.6626506024096386	0.7333333333333333	73.0	0.8520710059171598	0.6962025316455697
FGES	Graph_50_3009_C	3000	0.8604651162790697	0.9866666666666667	0.8243243243243243	0.8133333333333334	41.0	0.9192546583850931	0.8187919463087249
FGES	Graph_50_3010_C	3000	0.925	0.9866666666666667	0.9117647058823529	0.8266666666666667	26.0	0.9548387096774195	0.8671328671328671
FGES	Graph_50_3011_C	3000	0.7553191489361702	0.9466666666666667	0.5862068965517241	0.68	87.0	0.8402366863905325	0.6296296296296295
FGES	Graph_50_3012_C	3000	0.9487179487179487	0.9866666666666667	0.9242424242424242	0.8133333333333334	24.0	0.9673202614379085	0.8652482269503545
FGES	Graph_50_3013_C	3000	0.7741935483870968	0.96	0.5909090909090909	0.6933333333333334	85.0	0.8571428571428571	0.638036809815951
FGES	Graph_50_3014_C	3000	0.9375	1.0	0.8857142857142857	0.8266666666666667	26.0	0.967741935483871	0.8551724137931035
FGES	Graph_50_3015_C	3000	0.631578947368421	0.96	0.5188679245283019	0.7333333333333333	116.0	0.7619047619047619	0.6077348066298343
FGES	Graph_50_3016_C	3000	0.891566265060241	0.9866666666666667	0.8857142857142857	0.8266666666666667	32.0	0.9367088607594936	0.8551724137931035
FGES	Graph_50_3017_C	3000	0.6923076923076923	0.96	0.6041666666666666	0.7733333333333333	90.0	0.8044692737430168	0.6783625730994152
FGES	Graph_50_3018_C	3000	0.6728971962616822	0.96	0.56	0.7466666666666667	101.0	0.7912087912087912	0.6400000000000001
FGES	Graph_50_3019_C	3000	0.9487179487179487	0.9866666666666667	0.9090909090909091	0.8	26.0	0.9673202614379085	0.8510638297872342
FGES	Graph_50_3020_C	3000	0.8089887640449438	0.96	0.7272727272727273	0.7466666666666667	61.0	0.8780487804878049	0.7368421052631579
FGES	Graph_50_5001_C	5000	0.9803921568627451	1.0	0.9761904761904762	0.82	11.0	0.99009900990099	0.8913043478260869
FGES	Graph_50_5002_C	5000	0.9615384615384616	1.0	0.9761904761904762	0.82	13.0	0.9803921568627451	0.8913043478260869
FGES	Graph_50_5003_C	5000	0.8333333333333334	1.0	0.76	0.76	35.0	0.9090909090909091	0.76
FGES	Graph_50_5004_C	5000	1.0	1.0	1.0	0.82	9.0	1.0	0.9010989010989011
FGES	Graph_50_5005_C	5000	0.9615384615384616	1.0	0.9534883720930233	0.82	13.0	0.9803921568627451	0.8817204301075269
FGES	Graph_50_5006_C	5000	1.0	1.0	1.0	0.82	9.0	1.0	0.9010989010989011
FGES	Graph_50_5007_C	5000	1.0	1.0	1.0	0.82	9.0	1.0	0.9010989010989011
FGES	Graph_50_5008_C	5000	0.9433962264150944	1.0	0.9318181818181818	0.82	15.0	0.970873786407767	0.8723404255319149
FGES	Graph_50_5009_C	5000	0.9615384615384616	1.0	0.9534883720930233	0.82	14.0	0.9803921568627451	0.8817204301075269
FGES	Graph_50_5010_C	5000	0.8928571428571429	1.0	0.8	0.72	30.0	0.9433962264150945	0.7578947368421052
FGES	Graph_50_5011_C	5000	0.9245283018867925	0.98	0.8444444444444444	0.76	24.0	0.9514563106796116	0.8
FGES	Graph_50_5012_C	5000	0.9433962264150944	1.0	0.9761904761904762	0.82	15.0	0.970873786407767	0.8913043478260869
FGES	Graph_50_5013_C	5000	1.0	1.0	1.0	0.82	9.0	1.0	0.9010989010989011
FGES	Graph_50_5014_C	5000	1.0	1.0	1.0	0.82	9.0	1.0	0.9010989010989011
FGES	Graph_50_5015_C	5000	0.9803921568627451	1.0	1.0	0.82	11.0	0.99009900990099	0.9010989010989011
FGES	Graph_50_5016_C	5000	0.9803921568627451	1.0	0.9761904761904762	0.82	11.0	0.99009900990099	0.8913043478260869
FGES	Graph_50_5017_C	5000	0.9803921568627451	1.0	0.9761904761904762	0.82	11.0	0.99009900990099	0.8913043478260869
FGES	Graph_50_5018_C	5000	0.9803921568627451	1.0	0.9761904761904762	0.82	11.0	0.99009900990099	0.8913043478260869
FGES	Graph_50_5019_C	5000	0.9615384615384616	1.0	1.0	0.82	13.0	0.9803921568627451	0.9010989010989011
FGES	Graph_50_5020_C	5000	0.9803921568627451	1.0	0.9555555555555556	0.86	10.0	0.99009900990099	0.9052631578947369
FGES	Graph_50_10001_C	10000	0.9036144578313253	1.0	0.8767123287671232	0.8533333333333334	28.0	0.9493670886075949	0.8648648648648648
FGES	Graph_50_10002_C	10000	0.6952380952380952	0.9733333333333334	0.5858585858585859	0.7733333333333333	92.0	0.8111111111111111	0.6666666666666667
FGES	Graph_50_10003_C	10000	0.6637168141592921	1.0	0.5363636363636364	0.7866666666666666	105.0	0.797872340425532	0.6378378378378379
FGES	Graph_50_10004_C	10000	0.7956989247311828	0.9866666666666667	0.7560975609756098	0.8266666666666667	54.0	0.880952380952381	0.7898089171974522
FGES	Graph_50_10005_C	10000	0.8333333333333334	1.0	0.7738095238095238	0.8666666666666667	44.0	0.9090909090909091	0.8176100628930819
FGES	Graph_50_10006_C	10000	0.6915887850467289	0.9866666666666667	0.6	0.8	90.0	0.8131868131868131	0.6857142857142857
FGES	Graph_50_10007_C	10000	0.8604651162790697	0.9866666666666667	0.7875	0.84	42.0	0.9192546583850931	0.8129032258064516
FGES	Graph_50_10008_C	10000	0.78125	1.0	0.7093023255813954	0.8133333333333334	60.0	0.8771929824561403	0.7577639751552795
FGES	Graph_50_10009_C	10000	0.6915887850467289	0.9866666666666667	0.5673076923076923	0.7866666666666666	95.0	0.8131868131868131	0.659217877094972
FGES	Graph_50_10010_C	10000	0.7731958762886598	1.0	0.7045454545454546	0.8266666666666667	61.0	0.8720930232558141	0.7607361963190183
FGES	Graph_50_10011_C	10000	0.6065573770491803	0.9866666666666667	0.4444444444444444	0.6933333333333334	137.0	0.7512690355329948	0.5416666666666666
FGES	Graph_50_10012_C	10000	0.6886792452830188	0.9733333333333334	0.5631067961165048	0.7733333333333333	98.0	0.8066298342541436	0.651685393258427
FGES	Graph_50_10013_C	10000	0.925	0.9866666666666667	0.8904109589041096	0.8666666666666667	25.0	0.9548387096774195	0.8783783783783784
FGES	Graph_50_10014_C	10000	0.7849462365591398	0.9733333333333334	0.7386363636363636	0.8666666666666667	55.0	0.8690476190476191	0.7975460122699386
FGES	Graph_50_10015_C	10000	0.5294117647058824	0.96	0.3880597014925373	0.6933333333333334	172.0	0.6824644549763033	0.4976076555023924
FGES	Graph_50_10016_C	10000	0.6697247706422018	0.9733333333333334	0.5566037735849056	0.7866666666666666	101.0	0.7934782608695652	0.6519337016574586
FGES	Graph_50_10017_C	10000	0.7087378640776699	0.9733333333333334	0.6161616161616161	0.8133333333333334	84.0	0.8202247191011237	0.7011494252873564
FGES	Graph_50_10018_C	10000	0.7254901960784313	0.9866666666666667	0.6041666666666666	0.7733333333333333	84.0	0.8361581920903954	0.6783625730994152
FGES	Graph_50_10019_C	10000	0.6826923076923077	0.9466666666666667	0.5858585858585859	0.7733333333333333	96.0	0.7932960893854749	0.6666666666666667
FGES	Graph_50_10020_C	10000	0.6576576576576577	0.9733333333333334	0.5555555555555556	0.8	103.0	0.7849462365591398	0.6557377049180328
