Algorithm 	 TrueGraphID 	 Sample Size 	 Alpha/Penalty 	 AP 	 AR 	 AHP 	 AHR,	 SHD 	 adj F1 	 ah F1
CPC	Graph_50_3017_C	3000	0.1	0.9393939393939394	0.8266666666666667	0.9375	0.6	52.0	0.8794326241134751	0.7317073170731707
CPC	Graph_50_3018_C	3000	1.0E-4	0.9672131147540983	0.7866666666666666	0.972972972972973	0.48	59.0	0.8676470588235293	0.6428571428571428
CPC	Graph_50_3018_C	3000	0.001	1.0	0.8	1.0	0.52	51.0	0.888888888888889	0.6842105263157895
CPC	Graph_50_3018_C	3000	0.01	0.9838709677419355	0.8133333333333334	0.9767441860465116	0.56	50.0	0.8905109489051095	0.7118644067796611
CPC	Graph_50_3018_C	3000	0.03	0.9538461538461539	0.8266666666666667	0.9361702127659575	0.5866666666666667	51.0	0.8857142857142857	0.7213114754098361
CPC	Graph_50_3018_C	3000	0.05	0.9538461538461539	0.8266666666666667	0.9347826086956522	0.5733333333333334	51.0	0.8857142857142857	0.7107438016528925
CPC	Graph_50_3018_C	3000	0.08	0.9692307692307692	0.84	0.9565217391304348	0.5866666666666667	47.0	0.9	0.7272727272727273
CPC	Graph_50_3018_C	3000	0.1	0.9552238805970149	0.8533333333333334	0.9387755102040817	0.6133333333333333	46.0	0.9014084507042254	0.7419354838709676
CPC	Graph_50_3019_C	3000	1.0E-4	0.9516129032258065	0.7866666666666666	0.926829268292683	0.5066666666666667	61.0	0.8613138686131386	0.6551724137931035
CPC	Graph_50_3019_C	3000	0.001	0.9523809523809523	0.8	0.9302325581395349	0.5333333333333333	58.0	0.8695652173913043	0.6779661016949152
CPC	Graph_50_3019_C	3000	0.01	0.9692307692307692	0.84	0.9166666666666666	0.5866666666666667	49.0	0.9	0.7154471544715447
CPC	Graph_50_3019_C	3000	0.03	0.9696969696969697	0.8533333333333334	0.9183673469387755	0.6	47.0	0.9078014184397163	0.7258064516129031
CPC	Graph_50_3019_C	3000	0.05	0.9696969696969697	0.8533333333333334	0.9183673469387755	0.6	47.0	0.9078014184397163	0.7258064516129031
CPC	Graph_50_3019_C	3000	0.08	0.9701492537313433	0.8666666666666667	0.9245283018867925	0.6533333333333333	42.0	0.915492957746479	0.765625
CPC	Graph_50_3019_C	3000	0.1	0.9850746268656716	0.88	0.9259259259259259	0.6666666666666666	39.0	0.9295774647887323	0.7751937984496123
CPC	Graph_50_3020_C	3000	1.0E-4	0.9090909090909091	0.6666666666666666	0.8928571428571429	0.3333333333333333	85.0	0.7692307692307692	0.48543689320388345
CPC	Graph_50_3020_C	3000	0.001	0.9090909090909091	0.6666666666666666	0.896551724137931	0.3466666666666667	84.0	0.7692307692307692	0.5
CPC	Graph_50_3020_C	3000	0.01	0.9	0.72	0.8648648648648649	0.4266666666666667	77.0	0.7999999999999999	0.5714285714285715
CPC	Graph_50_3020_C	3000	0.03	0.890625	0.76	0.8604651162790697	0.49333333333333335	71.0	0.8201438848920863	0.6271186440677966
CPC	Graph_50_3020_C	3000	0.05	0.8636363636363636	0.76	0.8604651162790697	0.49333333333333335	75.0	0.8085106382978724	0.6271186440677966
CPC	Graph_50_3020_C	3000	0.08	0.855072463768116	0.7866666666666666	0.8723404255319149	0.5466666666666666	71.0	0.8194444444444444	0.6721311475409836
CPC	Graph_50_3020_C	3000	0.1	0.8571428571428571	0.8	0.8936170212765957	0.56	69.0	0.8275862068965518	0.6885245901639345
CPC	Graph_50_5001_C	5000	1.0E-4	1.0	0.96	1.0	0.72	16.0	0.9795918367346939	0.8372093023255813
CPC	Graph_50_5001_C	5000	0.001	1.0	0.96	1.0	0.72	16.0	0.9795918367346939	0.8372093023255813
CPC	Graph_50_5001_C	5000	0.01	1.0	0.96	1.0	0.72	16.0	0.9795918367346939	0.8372093023255813
CPC	Graph_50_5001_C	5000	0.03	0.9795918367346939	0.96	1.0	0.72	18.0	0.9696969696969697	0.8372093023255813
CPC	Graph_50_5001_C	5000	0.05	0.9423076923076923	0.98	1.0	0.76	19.0	0.9607843137254902	0.8636363636363636
CPC	Graph_50_5001_C	5000	0.08	0.8596491228070176	0.98	1.0	0.76	29.0	0.9158878504672898	0.8636363636363636
CPC	Graph_50_5001_C	5000	0.1	0.8305084745762712	0.98	0.95	0.76	34.0	0.8990825688073395	0.8444444444444444
CPC	Graph_50_5002_C	5000	1.0E-4	1.0	0.98	1.0	0.76	13.0	0.98989898989899	0.8636363636363636
CPC	Graph_50_5002_C	5000	0.001	1.0	0.98	1.0	0.76	13.0	0.98989898989899	0.8636363636363636
CPC	Graph_50_5002_C	5000	0.01	0.98	0.98	1.0	0.76	15.0	0.98	0.8636363636363636
CPC	Graph_50_5002_C	5000	0.03	0.9245283018867925	0.98	1.0	0.76	21.0	0.9514563106796116	0.8636363636363636
CPC	Graph_50_5002_C	5000	0.05	0.875	0.98	1.0	0.76	27.0	0.9245283018867924	0.8636363636363636
CPC	Graph_50_5002_C	5000	0.08	0.8032786885245902	0.98	1.0	0.76	37.0	0.882882882882883	0.8636363636363636
CPC	Graph_50_5002_C	5000	0.1	0.7424242424242424	0.98	0.9743589743589743	0.76	47.0	0.8448275862068965	0.853932584269663
CPC	Graph_50_5003_C	5000	1.0E-4	1.0	0.98	1.0	0.76	13.0	0.98989898989899	0.8636363636363636
CPC	Graph_50_5003_C	5000	0.001	1.0	0.98	1.0	0.76	13.0	0.98989898989899	0.8636363636363636
CPC	Graph_50_5003_C	5000	0.01	0.9607843137254902	0.98	1.0	0.76	17.0	0.9702970297029702	0.8636363636363636
CPC	Graph_50_5003_C	5000	0.03	0.9074074074074074	0.98	1.0	0.76	23.0	0.9423076923076924	0.8636363636363636
CPC	Graph_50_5003_C	5000	0.05	0.875	0.98	1.0	0.76	27.0	0.9245283018867924	0.8636363636363636
CPC	Graph_50_5003_C	5000	0.08	0.8166666666666667	0.98	1.0	0.76	35.0	0.890909090909091	0.8636363636363636
CPC	Graph_50_5003_C	5000	0.1	0.7903225806451613	0.98	1.0	0.76	39.0	0.8749999999999999	0.8636363636363636
CPC	Graph_50_5004_C	5000	1.0E-4	1.0	0.98	1.0	0.76	13.0	0.98989898989899	0.8636363636363636
CPC	Graph_50_5004_C	5000	0.001	1.0	0.98	1.0	0.76	13.0	0.98989898989899	0.8636363636363636
CPC	Graph_50_5004_C	5000	0.01	1.0	0.98	1.0	0.76	13.0	0.98989898989899	0.8636363636363636
CPC	Graph_50_5004_C	5000	0.03	0.98	0.98	1.0	0.76	15.0	0.98	0.8636363636363636
CPC	Graph_50_5004_C	5000	0.05	0.98	0.98	1.0	0.76	15.0	0.98	0.8636363636363636
CPC	Graph_50_5004_C	5000	0.08	0.9423076923076923	0.98	1.0	0.76	19.0	0.9607843137254902	0.8636363636363636
CPC	Graph_50_5004_C	5000	0.1	0.9245283018867925	0.98	1.0	0.72	23.0	0.9514563106796116	0.8372093023255813
CPC	Graph_50_5005_C	5000	1.0E-4	1.0	0.98	1.0	0.76	13.0	0.98989898989899	0.8636363636363636
CPC	Graph_50_5005_C	5000	0.001	1.0	0.98	1.0	0.76	13.0	0.98989898989899	0.8636363636363636
CPC	Graph_50_5005_C	5000	0.01	0.98	0.98	1.0	0.76	15.0	0.98	0.8636363636363636
CPC	Graph_50_5005_C	5000	0.03	0.9245283018867925	0.98	1.0	0.76	21.0	0.9514563106796116	0.8636363636363636
CPC	Graph_50_5005_C	5000	0.05	0.875	0.98	1.0	0.76	27.0	0.9245283018867924	0.8636363636363636
CPC	Graph_50_5005_C	5000	0.08	0.7777777777777778	0.98	0.975	0.78	40.0	0.8672566371681417	0.8666666666666667
CPC	Graph_50_5005_C	5000	0.1	0.7538461538461538	0.98	0.975	0.78	44.0	0.8521739130434782	0.8666666666666667
CPC	Graph_50_5006_C	5000	1.0E-4	1.0	0.96	1.0	0.7	17.0	0.9795918367346939	0.8235294117647058
CPC	Graph_50_5006_C	5000	0.001	1.0	0.98	1.0	0.76	13.0	0.98989898989899	0.8636363636363636
CPC	Graph_50_5006_C	5000	0.01	1.0	0.98	1.0	0.76	13.0	0.98989898989899	0.8636363636363636
CPC	Graph_50_5006_C	5000	0.03	0.9607843137254902	0.98	1.0	0.76	17.0	0.9702970297029702	0.8636363636363636
CPC	Graph_50_5006_C	5000	0.05	0.9607843137254902	0.98	1.0	0.76	17.0	0.9702970297029702	0.8636363636363636
CPC	Graph_50_5006_C	5000	0.08	0.9433962264150944	1.0	1.0	0.78	17.0	0.970873786407767	0.8764044943820225
CPC	Graph_50_5006_C	5000	0.1	0.9090909090909091	1.0	1.0	0.78	21.0	0.9523809523809523	0.8764044943820225
CPC	Graph_50_5007_C	5000	1.0E-4	0.9787234042553191	0.92	1.0	0.66	23.0	0.9484536082474226	0.7951807228915663
CPC	Graph_50_5007_C	5000	0.001	0.9787234042553191	0.92	1.0	0.66	23.0	0.9484536082474226	0.7951807228915663
CPC	Graph_50_5007_C	5000	0.01	1.0	0.92	1.0	0.66	21.0	0.9583333333333334	0.7951807228915663
CPC	Graph_50_5007_C	5000	0.03	0.9583333333333334	0.92	1.0	0.66	25.0	0.9387755102040817	0.7951807228915663
CPC	Graph_50_5007_C	5000	0.05	0.8846153846153846	0.92	1.0	0.66	33.0	0.9019607843137256	0.7951807228915663
CPC	Graph_50_5007_C	5000	0.08	0.7931034482758621	0.92	1.0	0.66	45.0	0.851851851851852	0.7951807228915663
CPC	Graph_50_5007_C	5000	0.1	0.71875	0.92	1.0	0.66	57.0	0.8070175438596492	0.7951807228915663
CPC	Graph_50_5008_C	5000	1.0E-4	0.9795918367346939	0.96	0.972972972972973	0.72	18.0	0.9696969696969697	0.8275862068965518
CPC	Graph_50_5008_C	5000	0.001	0.9795918367346939	0.96	0.972972972972973	0.72	18.0	0.9696969696969697	0.8275862068965518
CPC	Graph_50_5008_C	5000	0.01	0.96	0.96	0.972972972972973	0.72	20.0	0.96	0.8275862068965518
CPC	Graph_50_5008_C	5000	0.03	0.9230769230769231	0.96	0.972972972972973	0.72	24.0	0.9411764705882353	0.8275862068965518
CPC	Graph_50_5008_C	5000	0.05	0.8888888888888888	0.96	0.972972972972973	0.72	28.0	0.923076923076923	0.8275862068965518
CPC	Graph_50_5008_C	5000	0.08	0.8727272727272727	0.96	0.972972972972973	0.72	30.0	0.9142857142857144	0.8275862068965518
CPC	Graph_50_5008_C	5000	0.1	0.8	0.96	0.9230769230769231	0.72	41.0	0.8727272727272728	0.8089887640449438
CPC	Graph_50_5009_C	5000	1.0E-4	1.0	0.94	1.0	0.66	20.0	0.9690721649484536	0.7951807228915663
CPC	Graph_50_5009_C	5000	0.001	1.0	0.94	1.0	0.66	20.0	0.9690721649484536	0.7951807228915663
CPC	Graph_50_5009_C	5000	0.01	0.96	0.96	1.0	0.7	21.0	0.96	0.8235294117647058
CPC	Graph_50_5009_C	5000	0.03	0.9411764705882353	0.96	1.0	0.7	23.0	0.9504950495049505	0.8235294117647058
CPC	Graph_50_5009_C	5000	0.05	0.8888888888888888	0.96	0.9459459459459459	0.7	30.0	0.923076923076923	0.8045977011494254
CPC	Graph_50_5009_C	5000	0.08	0.7868852459016393	0.96	0.8947368421052632	0.68	45.0	0.8648648648648649	0.7727272727272727
CPC	Graph_50_5009_C	5000	0.1	0.7384615384615385	0.96	0.8947368421052632	0.68	54.0	0.8347826086956522	0.7727272727272727
CPC	Graph_50_5010_C	5000	1.0E-4	1.0	0.98	1.0	0.76	13.0	0.98989898989899	0.8636363636363636
CPC	Graph_50_5010_C	5000	0.001	1.0	0.98	1.0	0.76	13.0	0.98989898989899	0.8636363636363636
CPC	Graph_50_5010_C	5000	0.01	0.9607843137254902	0.98	1.0	0.76	17.0	0.9702970297029702	0.8636363636363636
CPC	Graph_50_5010_C	5000	0.03	0.9607843137254902	0.98	1.0	0.76	17.0	0.9702970297029702	0.8636363636363636
CPC	Graph_50_5010_C	5000	0.05	0.9245283018867925	0.98	1.0	0.76	21.0	0.9514563106796116	0.8636363636363636
CPC	Graph_50_5010_C	5000	0.08	0.8448275862068966	0.98	1.0	0.76	31.0	0.9074074074074074	0.8636363636363636
CPC	Graph_50_5010_C	5000	0.1	0.765625	0.98	1.0	0.76	43.0	0.8596491228070174	0.8636363636363636
CPC	Graph_50_5011_C	5000	1.0E-4	0.9795918367346939	0.96	0.972972972972973	0.72	18.0	0.9696969696969697	0.8275862068965518
CPC	Graph_50_5011_C	5000	0.001	0.98	0.98	0.9743589743589743	0.76	15.0	0.98	0.853932584269663
CPC	Graph_50_5011_C	5000	0.01	0.98	0.98	0.9743589743589743	0.76	15.0	0.98	0.853932584269663
CPC	Graph_50_5011_C	5000	0.03	0.98	0.98	0.9743589743589743	0.76	15.0	0.98	0.853932584269663
CPC	Graph_50_5011_C	5000	0.05	0.8909090909090909	0.98	0.9743589743589743	0.76	25.0	0.9333333333333333	0.853932584269663
CPC	Graph_50_5011_C	5000	0.08	0.8596491228070176	0.98	0.9743589743589743	0.76	29.0	0.9158878504672898	0.853932584269663
CPC	Graph_50_5011_C	5000	0.1	0.8032786885245902	0.98	0.9743589743589743	0.76	37.0	0.882882882882883	0.853932584269663
CPC	Graph_50_5012_C	5000	1.0E-4	1.0	0.98	1.0	0.76	13.0	0.98989898989899	0.8636363636363636
CPC	Graph_50_5012_C	5000	0.001	0.98	0.98	1.0	0.76	15.0	0.98	0.8636363636363636
CPC	Graph_50_5012_C	5000	0.01	0.9433962264150944	1.0	1.0	0.78	17.0	0.970873786407767	0.8764044943820225
CPC	Graph_50_5012_C	5000	0.03	0.9259259259259259	1.0	1.0	0.78	19.0	0.9615384615384615	0.8764044943820225
CPC	Graph_50_5012_C	5000	0.05	0.8771929824561403	1.0	1.0	0.78	25.0	0.9345794392523363	0.8764044943820225
CPC	Graph_50_5012_C	5000	0.08	0.8333333333333334	1.0	1.0	0.78	31.0	0.9090909090909091	0.8764044943820225
CPC	Graph_50_5012_C	5000	0.1	0.7936507936507936	1.0	1.0	0.78	37.0	0.8849557522123894	0.8764044943820225
CPC	Graph_50_5013_C	5000	1.0E-4	1.0	0.98	1.0	0.74	14.0	0.98989898989899	0.8505747126436781
CPC	Graph_50_5013_C	5000	0.001	1.0	0.98	1.0	0.74	14.0	0.98989898989899	0.8505747126436781
CPC	Graph_50_5013_C	5000	0.01	1.0	0.98	1.0	0.74	14.0	0.98989898989899	0.8505747126436781
CPC	Graph_50_5013_C	5000	0.03	0.9607843137254902	0.98	1.0	0.74	18.0	0.9702970297029702	0.8505747126436781
CPC	Graph_50_5013_C	5000	0.05	0.9245283018867925	0.98	1.0	0.74	22.0	0.9514563106796116	0.8505747126436781
CPC	Graph_50_5013_C	5000	0.08	0.8596491228070176	0.98	1.0	0.74	30.0	0.9158878504672898	0.8505747126436781
CPC	Graph_50_5013_C	5000	0.1	0.8166666666666667	0.98	1.0	0.74	36.0	0.890909090909091	0.8505747126436781
CPC	Graph_50_5014_C	5000	1.0E-4	1.0	0.92	1.0	0.68	20.0	0.9583333333333334	0.8095238095238095
CPC	Graph_50_5014_C	5000	0.001	1.0	0.94	1.0	0.7	18.0	0.9690721649484536	0.8235294117647058
CPC	Graph_50_5014_C	5000	0.01	1.0	0.94	1.0	0.7	18.0	0.9690721649484536	0.8235294117647058
CPC	Graph_50_5014_C	5000	0.03	0.96	0.96	1.0	0.74	19.0	0.96	0.8505747126436781
CPC	Graph_50_5014_C	5000	0.05	0.9230769230769231	0.96	1.0	0.74	23.0	0.9411764705882353	0.8505747126436781
CPC	Graph_50_5014_C	5000	0.08	0.8135593220338984	0.96	0.9736842105263158	0.74	37.0	0.8807339449541285	0.8409090909090909
CPC	Graph_50_5014_C	5000	0.1	0.8	0.96	0.9736842105263158	0.74	39.0	0.8727272727272728	0.8409090909090909
CPC	Graph_50_5015_C	5000	1.0E-4	1.0	0.98	1.0	0.76	13.0	0.98989898989899	0.8636363636363636
CPC	Graph_50_5015_C	5000	0.001	1.0	0.98	1.0	0.76	13.0	0.98989898989899	0.8636363636363636
CPC	Graph_50_5015_C	5000	0.01	1.0	0.98	1.0	0.76	13.0	0.98989898989899	0.8636363636363636
CPC	Graph_50_5015_C	5000	0.03	0.9607843137254902	0.98	1.0	0.76	17.0	0.9702970297029702	0.8636363636363636
CPC	Graph_50_5015_C	5000	0.05	0.9245283018867925	0.98	1.0	0.76	21.0	0.9514563106796116	0.8636363636363636
CPC	Graph_50_5015_C	5000	0.08	0.8166666666666667	0.98	1.0	0.76	35.0	0.890909090909091	0.8636363636363636
CPC	Graph_50_5015_C	5000	0.1	0.7777777777777778	0.98	1.0	0.76	41.0	0.8672566371681417	0.8636363636363636
CPC	Graph_50_5016_C	5000	1.0E-4	1.0	0.98	1.0	0.76	13.0	0.98989898989899	0.8636363636363636
CPC	Graph_50_5016_C	5000	0.001	1.0	0.98	1.0	0.76	13.0	0.98989898989899	0.8636363636363636
CPC	Graph_50_5016_C	5000	0.01	1.0	0.98	1.0	0.76	13.0	0.98989898989899	0.8636363636363636
CPC	Graph_50_5016_C	5000	0.03	0.9245283018867925	0.98	1.0	0.72	23.0	0.9514563106796116	0.8372093023255813
CPC	Graph_50_5016_C	5000	0.05	0.8305084745762712	0.98	1.0	0.72	35.0	0.8990825688073395	0.8372093023255813
CPC	Graph_50_5016_C	5000	0.08	0.7313432835820896	0.98	1.0	0.72	51.0	0.8376068376068375	0.8372093023255813
CPC	Graph_50_5016_C	5000	0.1	0.6944444444444444	1.0	1.0	0.74	57.0	0.819672131147541	0.8505747126436781
CPC	Graph_50_5017_C	5000	1.0E-4	1.0	1.0	1.0	0.78	11.0	1.0	0.8764044943820225
CPC	Graph_50_5017_C	5000	0.001	1.0	1.0	1.0	0.78	11.0	1.0	0.8764044943820225
CPC	Graph_50_5017_C	5000	0.01	1.0	1.0	1.0	0.78	11.0	1.0	0.8764044943820225
CPC	Graph_50_5017_C	5000	0.03	1.0	1.0	1.0	0.78	11.0	1.0	0.8764044943820225
CPC	Graph_50_5017_C	5000	0.05	1.0	1.0	1.0	0.78	11.0	1.0	0.8764044943820225
CPC	Graph_50_5017_C	5000	0.08	0.875	0.98	1.0	0.74	28.0	0.9245283018867924	0.8505747126436781
CPC	Graph_50_5017_C	5000	0.1	0.8448275862068966	0.98	1.0	0.74	32.0	0.9074074074074074	0.8505747126436781
CPC	Graph_50_5018_C	5000	1.0E-4	1.0	0.94	1.0	0.7	18.0	0.9690721649484536	0.8235294117647058
CPC	Graph_50_5018_C	5000	0.001	1.0	0.94	1.0	0.7	18.0	0.9690721649484536	0.8235294117647058
CPC	Graph_50_5018_C	5000	0.01	0.9795918367346939	0.96	1.0	0.74	17.0	0.9696969696969697	0.8505747126436781
CPC	Graph_50_5018_C	5000	0.03	0.9230769230769231	0.96	1.0	0.74	23.0	0.9411764705882353	0.8505747126436781
CPC	Graph_50_5018_C	5000	0.05	0.8166666666666667	0.98	1.0	0.76	35.0	0.890909090909091	0.8636363636363636
CPC	Graph_50_5018_C	5000	0.08	0.765625	0.98	1.0	0.76	43.0	0.8596491228070174	0.8636363636363636
CPC	Graph_50_5018_C	5000	0.1	0.7	0.98	1.0	0.76	55.0	0.8166666666666667	0.8636363636363636
CPC	Graph_50_5019_C	5000	1.0E-4	1.0	0.98	1.0	0.76	13.0	0.98989898989899	0.8636363636363636
CPC	Graph_50_5019_C	5000	0.001	1.0	0.98	1.0	0.76	13.0	0.98989898989899	0.8636363636363636
CPC	Graph_50_5019_C	5000	0.01	1.0	0.98	1.0	0.76	13.0	0.98989898989899	0.8636363636363636
CPC	Graph_50_5019_C	5000	0.03	0.9607843137254902	0.98	1.0	0.76	17.0	0.9702970297029702	0.8636363636363636
CPC	Graph_50_5019_C	5000	0.05	0.9074074074074074	0.98	1.0	0.76	23.0	0.9423076923076924	0.8636363636363636
CPC	Graph_50_5019_C	5000	0.08	0.8166666666666667	0.98	1.0	0.76	35.0	0.890909090909091	0.8636363636363636
CPC	Graph_50_5019_C	5000	0.1	0.7313432835820896	0.98	0.9523809523809523	0.8	47.0	0.8376068376068375	0.8695652173913043
CPC	Graph_50_5020_C	5000	1.0E-4	1.0	0.94	1.0	0.72	17.0	0.9690721649484536	0.8372093023255813
CPC	Graph_50_5020_C	5000	0.001	1.0	0.94	1.0	0.7	18.0	0.9690721649484536	0.8235294117647058
CPC	Graph_50_5020_C	5000	0.01	1.0	0.94	1.0	0.7	18.0	0.9690721649484536	0.8235294117647058
CPC	Graph_50_5020_C	5000	0.03	0.9795918367346939	0.96	1.0	0.72	18.0	0.9696969696969697	0.8372093023255813
CPC	Graph_50_5020_C	5000	0.05	0.9074074074074074	0.98	1.0	0.74	24.0	0.9423076923076924	0.8505747126436781
CPC	Graph_50_5020_C	5000	0.08	0.8771929824561403	1.0	1.0	0.78	25.0	0.9345794392523363	0.8764044943820225
CPC	Graph_50_5020_C	5000	0.1	0.847457627118644	1.0	1.0	0.78	29.0	0.9174311926605504	0.8764044943820225
CPC	Graph_50_10001_C	10000	1.0E-4	0.9242424242424242	0.8133333333333334	0.8979591836734694	0.5866666666666667	55.0	0.8652482269503545	0.7096774193548387
CPC	Graph_50_10001_C	10000	0.001	0.9230769230769231	0.8	0.9	0.6	55.0	0.8571428571428571	0.7200000000000001
CPC	Graph_50_10001_C	10000	0.01	0.9090909090909091	0.8	0.8627450980392157	0.5866666666666667	59.0	0.8510638297872342	0.6984126984126984
CPC	Graph_50_10001_C	10000	0.03	0.8955223880597015	0.8	0.8301886792452831	0.5866666666666667	63.0	0.8450704225352113	0.6875
CPC	Graph_50_10001_C	10000	0.05	0.8939393939393939	0.7866666666666666	0.7962962962962963	0.5733333333333334	66.0	0.8368794326241135	0.6666666666666667
CPC	Graph_50_10001_C	10000	0.08	0.8676470588235294	0.7866666666666666	0.7818181818181819	0.5733333333333334	70.0	0.8251748251748251	0.6615384615384615
CPC	Graph_50_10001_C	10000	0.1	0.8695652173913043	0.8	0.7894736842105263	0.6	67.0	0.8333333333333333	0.6818181818181819
CPC	Graph_50_10002_C	10000	1.0E-4	0.9242424242424242	0.8133333333333334	0.8181818181818182	0.6	59.0	0.8652482269503545	0.6923076923076923
CPC	Graph_50_10002_C	10000	0.001	0.9104477611940298	0.8133333333333334	0.8070175438596491	0.6133333333333333	60.0	0.8591549295774649	0.696969696969697
CPC	Graph_50_10002_C	10000	0.01	0.9242424242424242	0.8133333333333334	0.7833333333333333	0.6266666666666667	58.0	0.8652482269503545	0.6962962962962963
CPC	Graph_50_10002_C	10000	0.03	0.9117647058823529	0.8266666666666667	0.8	0.64	57.0	0.8671328671328671	0.7111111111111111
CPC	Graph_50_10002_C	10000	0.05	0.9117647058823529	0.8266666666666667	0.7741935483870968	0.64	58.0	0.8671328671328671	0.7007299270072993
CPC	Graph_50_10002_C	10000	0.08	0.9117647058823529	0.8266666666666667	0.7741935483870968	0.64	58.0	0.8671328671328671	0.7007299270072993
CPC	Graph_50_10002_C	10000	0.1	0.8732394366197183	0.8266666666666667	0.8	0.64	62.0	0.8493150684931506	0.7111111111111111
CPC	Graph_50_10003_C	10000	1.0E-4	0.9682539682539683	0.8133333333333334	0.9565217391304348	0.5866666666666667	50.0	0.8840579710144927	0.7272727272727273
CPC	Graph_50_10003_C	10000	0.001	0.9538461538461539	0.8266666666666667	0.9387755102040817	0.6133333333333333	49.0	0.8857142857142857	0.7419354838709676
CPC	Graph_50_10003_C	10000	0.01	0.9130434782608695	0.84	0.9056603773584906	0.64	52.0	0.8749999999999999	0.7500000000000001
CPC	Graph_50_10003_C	10000	0.03	0.9130434782608695	0.84	0.8888888888888888	0.64	54.0	0.8749999999999999	0.7441860465116279
CPC	Graph_50_10003_C	10000	0.05	0.875	0.84	0.8727272727272727	0.64	60.0	0.8571428571428572	0.7384615384615385
CPC	Graph_50_10003_C	10000	0.08	0.875	0.84	0.8727272727272727	0.64	60.0	0.8571428571428572	0.7384615384615385
CPC	Graph_50_10003_C	10000	0.1	0.875	0.84	0.8727272727272727	0.64	60.0	0.8571428571428572	0.7384615384615385
CPC	Graph_50_10004_C	10000	1.0E-4	0.9661016949152542	0.76	0.813953488372093	0.4666666666666667	68.0	0.8507462686567164	0.5932203389830508
CPC	Graph_50_10004_C	10000	0.001	0.9666666666666667	0.7733333333333333	0.8636363636363636	0.5066666666666667	62.0	0.8592592592592593	0.638655462184874
CPC	Graph_50_10004_C	10000	0.01	0.9672131147540983	0.7866666666666666	0.9090909090909091	0.5333333333333333	57.0	0.8676470588235293	0.6722689075630252
CPC	Graph_50_10004_C	10000	0.03	0.9833333333333333	0.7866666666666666	0.9333333333333333	0.56	53.0	0.8740740740740739	0.7000000000000001
CPC	Graph_50_10004_C	10000	0.05	0.967741935483871	0.8	0.9347826086956522	0.5733333333333334	53.0	0.8759124087591241	0.7107438016528925
CPC	Graph_50_10004_C	10000	0.08	0.9230769230769231	0.8	0.8979591836734694	0.5866666666666667	58.0	0.8571428571428571	0.7096774193548387
CPC	Graph_50_10004_C	10000	0.1	0.9090909090909091	0.8	0.8823529411764706	0.6	59.0	0.8510638297872342	0.7142857142857143
CPC	Graph_50_10005_C	10000	1.0E-4	0.9848484848484849	0.8666666666666667	0.9811320754716981	0.6933333333333334	35.0	0.9219858156028369	0.8125
CPC	Graph_50_10005_C	10000	0.001	0.9850746268656716	0.88	0.9649122807017544	0.7333333333333333	32.0	0.9295774647887323	0.8333333333333333
CPC	Graph_50_10005_C	10000	0.01	0.9705882352941176	0.88	0.9649122807017544	0.7333333333333333	34.0	0.9230769230769231	0.8333333333333333
CPC	Graph_50_10005_C	10000	0.03	0.9565217391304348	0.88	0.9322033898305084	0.7333333333333333	37.0	0.9166666666666666	0.8208955223880597
CPC	Graph_50_10005_C	10000	0.05	0.9295774647887324	0.88	0.9298245614035088	0.7066666666666667	43.0	0.9041095890410958	0.8030303030303029
CPC	Graph_50_10005_C	10000	0.08	0.88	0.88	0.8983050847457628	0.7066666666666667	52.0	0.88	0.7910447761194029
CPC	Graph_50_10005_C	10000	0.1	0.88	0.88	0.8983050847457628	0.7066666666666667	52.0	0.88	0.7910447761194029
CPC	Graph_50_10006_C	10000	1.0E-4	0.9154929577464789	0.8666666666666667	0.8666666666666667	0.6933333333333334	48.0	0.8904109589041095	0.7703703703703704
CPC	Graph_50_10006_C	10000	0.001	0.9027777777777778	0.8666666666666667	0.8666666666666667	0.6933333333333334	50.0	0.8843537414965987	0.7703703703703704
CPC	Graph_50_10006_C	10000	0.01	0.9166666666666666	0.88	0.8833333333333333	0.7066666666666667	46.0	0.8979591836734694	0.7851851851851853
CPC	Graph_50_10006_C	10000	0.03	0.8918918918918919	0.88	0.8688524590163934	0.7066666666666667	50.0	0.8859060402684563	0.7794117647058822
CPC	Graph_50_10006_C	10000	0.05	0.88	0.88	0.8412698412698413	0.7066666666666667	52.0	0.88	0.7681159420289856
CPC	Graph_50_10006_C	10000	0.08	0.88	0.88	0.8412698412698413	0.7066666666666667	52.0	0.88	0.7681159420289856
CPC	Graph_50_10006_C	10000	0.1	0.8461538461538461	0.88	0.8412698412698413	0.7066666666666667	58.0	0.8627450980392156	0.7681159420289856
CPC	Graph_50_10007_C	10000	1.0E-4	0.9841269841269841	0.8266666666666667	1.0	0.5866666666666667	46.0	0.898550724637681	0.7394957983193278
CPC	Graph_50_10007_C	10000	0.001	0.9841269841269841	0.8266666666666667	1.0	0.5866666666666667	46.0	0.898550724637681	0.7394957983193278
CPC	Graph_50_10007_C	10000	0.01	0.9402985074626866	0.84	0.9411764705882353	0.64	47.0	0.8873239436619718	0.7619047619047621
CPC	Graph_50_10007_C	10000	0.03	0.9264705882352942	0.84	0.8909090909090909	0.6533333333333333	50.0	0.881118881118881	0.7538461538461538
CPC	Graph_50_10007_C	10000	0.05	0.9142857142857143	0.8533333333333334	0.8909090909090909	0.6533333333333333	51.0	0.8827586206896552	0.7538461538461538
